,x,y,z,xh,yh,zh,f_xyz,image_name
2,2871.8,48.7,1326.0,0.2,41.3,-0.0,"[35988,0,0,0,2485,344688]",pos1168-0-buildingData-60
3,2871.8,48.7,1326.0,2.0,-6.6,0.0,"[0,0,0,0,0,383161]",pos1168-1-buildingData-60
4,2871.8,88.7,1326.0,-3.6,-99.9,0.0,"[0,0,0,0,0,383161]",pos1168-0-buildingData-100
5,2871.8,88.7,1326.0,2.0,-84.0,0.0,"[0,0,0,0,0,383161]",pos1168-1-buildingData-100
6,2871.8,128.7,1326.0,2.7,145.1,0.0,"[20647,0,0,0,1300,361214]",pos1168-0-buildingData-140
7,2871.8,128.7,1326.0,4.8,-140.5,-0.0,"[0,0,0,0,0,383161]",pos1168-1-buildingData-140
8,2871.8,188.7,1326.0,-0.4,-140.3,0.0,"[0,0,0,0,0,383161]",pos1168-0-buildingData-200
9,2871.8,188.7,1326.0,1.8,157.4,0.0,"[13498,0,0,0,48,369615]",pos1168-1-buildingData-200
0,2473.8,22.3,564.7,-3.5,170.1,0.0,"[38717,0,0,0,3013,341431]",pos683-0-buildingData-20
1,2473.8,22.3,564.7,-3.6,138.2,0.0,"[179220,0,0,0,297,203644]",pos683-1-buildingData-20
2,2473.8,62.3,564.7,2.7,76.1,0.0,"[151806,0,0,0,7238,224117]",pos683-0-buildingData-60
3,2473.8,62.3,564.7,-3.9,-143.8,-0.0,"[2049,0,0,0,297,380815]",pos683-1-buildingData-60
4,2473.8,102.3,564.7,3.3,-69.8,-0.0,"[0,0,0,0,0,383161]",pos683-0-buildingData-100
5,2473.8,102.3,564.7,-4.0,-139.9,0.0,"[1508,0,0,0,329,381324]",pos683-1-buildingData-100
6,2473.8,142.3,564.7,-1.2,-175.2,0.0,"[24325,0,0,0,5214,353622]",pos683-0-buildingData-140
7,2473.8,142.3,564.7,-1.7,-85.6,0.0,"[0,0,0,0,0,383161]",pos683-1-buildingData-140
8,2473.8,202.3,564.7,-2.6,-104.9,0.0,"[0,0,0,0,0,383161]",pos683-0-buildingData-200
9,2473.8,202.3,564.7,-1.5,38.2,-0.0,"[0,0,0,0,0,383161]",pos683-1-buildingData-200
0,659.2,53.0,131.0,-1.3,50.0,0.0,"[0,0,0,0,0,383161]",pos66-0-buildingData-20
1,659.2,53.0,131.0,3.0,-163.7,0.0,"[7456,0,0,0,2855,372850]",pos66-1-buildingData-20
2,659.2,93.0,131.0,1.2,89.8,0.0,"[102380,0,0,0,0,280781]",pos66-0-buildingData-60
3,659.2,93.0,131.0,-4.9,-39.1,-0.0,"[0,0,0,0,0,383161]",pos66-1-buildingData-60
4,659.2,133.0,131.0,-4.1,112.7,0.0,"[87360,0,0,2,23937,271862]",pos66-0-buildingData-100
5,659.2,133.0,131.0,-0.1,12.5,0.0,"[0,0,0,0,0,383161]",pos66-1-buildingData-100
6,659.2,173.0,131.0,4.0,-58.9,0.0,"[0,0,0,0,0,383161]",pos66-0-buildingData-140
7,659.2,173.0,131.0,-2.2,-153.2,0.0,"[53159,0,0,0,23596,306406]",pos66-1-buildingData-140
8,659.2,233.0,131.0,-4.8,-73.6,0.0,"[0,0,0,0,0,383161]",pos66-0-buildingData-200
9,659.2,233.0,131.0,4.5,108.7,0.0,"[2771,0,0,0,91,380299]",pos66-1-buildingData-200
0,209.2,56.1,36.6,-3.2,93.6,-0.0,"[68155,0,0,0,0,315006]",pos980-0-buildingData-20
1,209.2,56.1,36.6,-3.5,-139.9,0.0,"[174989,0,0,0,22606,185566]",pos980-1-buildingData-20
2,209.2,96.1,36.6,2.2,174.9,0.0,"[112336,0,0,0,38922,231903]",pos980-0-buildingData-60
3,209.2,96.1,36.6,-0.6,-176.9,0.0,"[158221,0,0,0,46948,177992]",pos980-1-buildingData-60
4,209.2,136.1,36.6,-2.7,25.1,-0.0,"[0,0,0,0,0,383161]",pos980-0-buildingData-100
5,209.2,136.1,36.6,3.8,23.3,0.0,"[0,0,0,0,0,383161]",pos980-1-buildingData-100
6,209.2,176.1,36.6,0.8,-107.6,0.0,"[23824,0,0,0,10033,349304]",pos980-0-buildingData-140
7,209.2,176.1,36.6,3.9,66.3,0.0,"[0,0,0,0,0,383161]",pos980-1-buildingData-140
8,209.2,236.1,36.6,0.1,-49.7,-0.0,"[0,0,0,0,0,383161]",pos980-0-buildingData-200
9,209.2,236.1,36.6,1.5,-79.3,0.0,"[0,0,0,0,0,383161]",pos980-1-buildingData-200
0,2371.2,10.0,1920.8,-0.5,-169.8,0.0,"[63850,0,0,0,0,319311]",pos1662-0-buildingData-20
1,2371.2,10.0,1920.8,3.5,-7.7,0.0,"[4737,0,0,0,1081,377343]",pos1662-1-buildingData-20
2,2371.2,49.4,1920.8,1.5,145.7,0.0,"[0,0,0,0,0,383161]",pos1662-0-buildingData-60
3,2371.2,49.4,1920.8,-4.8,-101.3,-0.0,"[1828,0,0,0,1576,379757]",pos1662-1-buildingData-60
4,2371.2,89.4,1920.8,2.4,-133.9,0.0,"[35512,0,0,0,0,347649]",pos1662-0-buildingData-100
5,2371.2,89.4,1920.8,-0.8,-142.0,-0.0,"[86505,0,0,0,0,296656]",pos1662-1-buildingData-100
6,2371.2,129.4,1920.8,4.0,-148.7,-0.0,"[0,0,0,0,0,383161]",pos1662-0-buildingData-140
7,2371.2,129.4,1920.8,1.6,-16.7,0.0,"[12140,0,0,0,0,371021]",pos1662-1-buildingData-140
8,2371.2,189.4,1920.8,2.8,119.7,-0.0,"[160,0,0,0,0,383001]",pos1662-0-buildingData-200
9,2371.2,189.4,1920.8,-0.2,164.6,0.0,"[0,0,0,0,0,383161]",pos1662-1-buildingData-200
0,683.7,51.1,1019.2,-4.9,-28.2,0.0,"[1381,0,0,0,189,381591]",pos1266-0-buildingData-20
1,683.7,51.1,1019.2,3.6,-131.4,0.0,"[148528,0,0,0,1477,233156]",pos1266-1-buildingData-20
2,683.7,91.1,1019.2,-3.2,-148.5,0.0,"[199973,0,0,0,27332,155856]",pos1266-0-buildingData-60
3,683.7,91.1,1019.2,-2.6,-126.1,0.0,"[191958,0,0,1,13923,177279]",pos1266-1-buildingData-60
4,683.7,131.1,1019.2,-2.7,135.6,0.0,"[6754,0,0,0,0,376407]",pos1266-0-buildingData-100
5,683.7,131.1,1019.2,-2.0,2.5,-0.0,"[2426,0,0,0,0,380735]",pos1266-1-buildingData-100
6,683.7,171.1,1019.2,0.1,-172.6,0.0,"[82226,0,0,1,29517,271417]",pos1266-0-buildingData-140
7,683.7,171.1,1019.2,-4.5,58.0,0.0,"[22433,0,0,0,3658,357070]",pos1266-1-buildingData-140
8,683.7,231.1,1019.2,-4.2,139.4,0.0,"[1007,0,0,0,0,382154]",pos1266-0-buildingData-200
9,683.7,231.1,1019.2,4.3,123.8,-0.0,"[0,0,0,0,0,383161]",pos1266-1-buildingData-200
0,598.9,53.0,756.4,-2.7,-40.5,0.0,"[0,0,0,0,0,383161]",pos1200-0-buildingData-20
1,598.9,53.0,756.4,1.7,-131.6,0.0,"[37981,0,0,0,13734,331446]",pos1200-1-buildingData-20
2,598.9,93.0,756.4,1.5,3.3,-0.0,"[4367,0,0,0,0,378794]",pos1200-0-buildingData-60
3,598.9,93.0,756.4,-3.1,-25.1,-0.0,"[0,0,0,0,0,383161]",pos1200-1-buildingData-60
4,598.9,133.0,756.4,-4.8,92.6,-0.0,"[17013,0,0,0,99,366049]",pos1200-0-buildingData-100
5,598.9,133.0,756.4,-2.7,144.6,0.0,"[1275,0,0,0,0,381886]",pos1200-1-buildingData-100
6,598.9,173.0,756.4,0.2,-144.8,0.0,"[130504,0,0,0,20412,232245]",pos1200-0-buildingData-140
7,598.9,173.0,756.4,-0.2,65.6,0.0,"[39224,0,0,0,13031,330906]",pos1200-1-buildingData-140
8,598.9,233.0,756.4,1.3,123.7,-0.0,"[0,0,0,0,0,383161]",pos1200-0-buildingData-200
9,598.9,233.0,756.4,1.0,-78.1,0.0,"[69162,0,0,0,38585,275414]",pos1200-1-buildingData-200
0,2646.0,10.0,1561.1,1.0,-97.9,-0.0,"[14585,0,0,0,264,368312]",pos1119-0-buildingData-20
1,2646.0,10.0,1561.1,-3.3,-18.2,0.0,"[0,0,0,0,0,383161]",pos1119-1-buildingData-20
2,2646.0,48.7,1561.1,0.1,57.5,0.0,"[106990,0,0,0,9202,266969]",pos1119-0-buildingData-60
3,2646.0,48.7,1561.1,1.8,31.0,-0.0,"[68098,0,0,0,6243,308820]",pos1119-1-buildingData-60
4,2646.0,88.7,1561.1,3.7,11.7,0.0,"[22502,0,0,0,1621,359038]",pos1119-0-buildingData-100
5,2646.0,88.7,1561.1,0.5,15.8,0.0,"[33992,0,0,0,1881,347288]",pos1119-1-buildingData-100
6,2646.0,128.7,1561.1,-0.2,174.9,-0.0,"[31682,0,0,0,0,351479]",pos1119-0-buildingData-140
7,2646.0,128.7,1561.1,-2.1,28.5,0.0,"[78872,0,0,0,11196,293093]",pos1119-1-buildingData-140
8,2646.0,188.7,1561.1,3.3,-130.5,0.0,"[0,0,0,0,0,383161]",pos1119-0-buildingData-200
9,2646.0,188.7,1561.1,3.3,-81.4,0.0,"[0,0,0,0,0,383161]",pos1119-1-buildingData-200
0,2737.1,10.0,1798.4,-2.3,-26.8,0.0,"[2590,0,0,0,0,380571]",pos1986-0-buildingData-20
1,2737.1,10.0,1798.4,2.7,158.9,0.0,"[26801,0,0,0,731,355629]",pos1986-1-buildingData-20
2,2737.1,49.4,1798.4,-4.9,43.5,0.0,"[67509,0,0,0,10535,305117]",pos1986-0-buildingData-60
3,2737.1,49.4,1798.4,3.9,-16.9,-0.0,"[0,0,0,0,0,383161]",pos1986-1-buildingData-60
4,2737.1,89.4,1798.4,2.3,119.0,0.0,"[34243,0,0,0,0,348918]",pos1986-0-buildingData-100
5,2737.1,89.4,1798.4,0.8,-15.7,0.0,"[0,0,0,0,0,383161]",pos1986-1-buildingData-100
6,2737.1,129.4,1798.4,0.4,44.8,-0.0,"[103051,0,0,0,22055,258055]",pos1986-0-buildingData-140
7,2737.1,129.4,1798.4,-1.8,-84.3,-0.0,"[0,0,0,0,0,383161]",pos1986-1-buildingData-140
8,2737.1,189.4,1798.4,3.2,-166.5,0.0,"[0,0,0,0,0,383161]",pos1986-0-buildingData-200
9,2737.1,189.4,1798.4,1.5,-81.0,0.0,"[0,0,0,0,0,383161]",pos1986-1-buildingData-200
0,375.2,50.0,1438.8,-0.8,99.9,0.0,"[775,0,0,0,0,382386]",pos1362-0-buildingData-20
1,375.2,50.0,1438.8,-1.2,28.7,0.0,"[20212,0,0,0,679,362270]",pos1362-1-buildingData-20
2,375.2,90.0,1438.8,3.5,67.1,0.0,"[0,0,0,0,0,383161]",pos1362-0-buildingData-60
3,375.2,90.0,1438.8,-4.5,-57.2,0.0,"[122062,0,0,0,20464,240635]",pos1362-1-buildingData-60
4,375.2,130.0,1438.8,3.6,138.1,0.0,"[0,0,0,0,0,383161]",pos1362-0-buildingData-100
5,375.2,130.0,1438.8,-2.9,142.2,0.0,"[816,0,0,0,0,382345]",pos1362-1-buildingData-100
6,375.2,170.0,1438.8,2.7,116.3,0.0,"[0,0,0,0,0,383161]",pos1362-0-buildingData-140
7,375.2,170.0,1438.8,0.7,142.2,-0.0,"[0,0,0,0,0,383161]",pos1362-1-buildingData-140
8,375.2,230.0,1438.8,0.9,10.2,0.0,"[30171,0,0,0,6673,346317]",pos1362-0-buildingData-200
9,375.2,230.0,1438.8,3.2,-95.4,-0.0,"[85626,0,0,0,22880,274655]",pos1362-1-buildingData-200
0,2399.8,22.1,1358.5,-3.3,-152.2,-0.0,"[16511,0,0,0,133,366517]",pos755-0-buildingData-20
1,2399.8,22.1,1358.5,-2.3,-128.5,0.0,"[4932,0,0,0,1455,376774]",pos755-1-buildingData-20
2,2399.8,62.1,1358.5,-1.9,51.5,0.0,"[208753,0,0,0,27329,147079]",pos755-0-buildingData-60
3,2399.8,62.1,1358.5,0.1,90.8,0.0,"[230386,0,0,0,18754,134021]",pos755-1-buildingData-60
4,2399.8,102.1,1358.5,3.6,165.2,0.0,"[38792,0,0,0,12710,331659]",pos755-0-buildingData-100
5,2399.8,102.1,1358.5,0.4,64.9,0.0,"[161208,0,0,0,37706,184247]",pos755-1-buildingData-100
6,2399.8,142.1,1358.5,4.8,-65.8,-0.0,"[0,0,0,0,0,383161]",pos755-0-buildingData-140
7,2399.8,142.1,1358.5,2.3,160.2,0.0,"[45882,0,0,0,7619,329660]",pos755-1-buildingData-140
8,2399.8,202.1,1358.5,0.7,-15.9,-0.0,"[8315,0,0,0,0,374846]",pos755-0-buildingData-200
9,2399.8,202.1,1358.5,-3.8,-28.2,0.0,"[0,0,0,0,0,383161]",pos755-1-buildingData-200
0,999.3,49.0,625.3,2.0,-171.8,0.0,"[23717,0,0,0,12254,347190]",pos104-0-buildingData-20
1,999.3,49.0,625.3,-0.5,-72.9,-0.0,"[10161,0,0,0,21769,351231]",pos104-1-buildingData-20
2,999.3,89.0,625.3,-0.0,138.3,0.0,"[13854,0,0,0,0,369307]",pos104-0-buildingData-60
3,999.3,89.0,625.3,-2.7,163.4,0.0,"[64013,0,0,0,15538,303610]",pos104-1-buildingData-60
4,999.3,129.0,625.3,-1.0,-94.4,0.0,"[140934,0,0,0,45010,197217]",pos104-0-buildingData-100
5,999.3,129.0,625.3,0.8,-103.8,0.0,"[127246,0,0,0,37104,218811]",pos104-1-buildingData-100
6,999.3,169.0,625.3,-2.1,-21.5,0.0,"[0,0,0,0,0,383161]",pos104-0-buildingData-140
7,999.3,169.0,625.3,0.6,148.6,0.0,"[50133,0,0,0,6453,326575]",pos104-1-buildingData-140
8,999.3,229.0,625.3,-3.5,-44.0,-0.0,"[25816,0,0,0,4950,352395]",pos104-0-buildingData-200
9,999.3,229.0,625.3,-4.7,68.6,-0.0,"[31720,0,0,0,9942,341499]",pos104-1-buildingData-200
0,211.1,58.5,731.6,-4.7,153.1,0.0,"[99,0,0,0,0,383062]",pos534-0-buildingData-20
1,211.1,58.5,731.6,0.6,163.4,0.0,"[97,0,0,0,0,383064]",pos534-1-buildingData-20
2,211.1,98.5,731.6,5.0,-73.0,-0.0,"[13227,0,0,0,6997,362937]",pos534-0-buildingData-60
3,211.1,98.5,731.6,-0.6,162.3,0.0,"[403,0,0,0,0,382758]",pos534-1-buildingData-60
4,211.1,138.5,731.6,-1.2,153.6,0.0,"[184,0,0,0,0,382977]",pos534-0-buildingData-100
5,211.1,138.5,731.6,-3.3,-39.5,-0.0,"[0,0,0,0,0,383161]",pos534-1-buildingData-100
6,211.1,178.5,731.6,-1.5,-150.4,-0.0,"[49691,0,0,0,11413,322057]",pos534-0-buildingData-140
7,211.1,178.5,731.6,-0.7,-119.0,0.0,"[81892,0,0,0,17855,283414]",pos534-1-buildingData-140
8,211.1,238.5,731.6,0.9,39.8,0.0,"[0,0,0,0,0,383161]",pos534-0-buildingData-200
9,211.1,238.5,731.6,3.5,-47.9,0.0,"[0,0,0,0,0,383161]",pos534-1-buildingData-200
0,1930.6,26.6,886.8,-3.3,-7.6,0.0,"[275387,0,0,2,12788,94984]",pos290-0-buildingData-20
1,1930.6,26.6,886.8,-5.0,-116.5,0.0,"[103154,0,0,0,179234,100773]",pos290-1-buildingData-20
2,1930.6,66.6,886.8,2.1,-118.9,0.0,"[56296,0,0,2,198699,128164]",pos290-0-buildingData-60
3,1930.6,66.6,886.8,-3.2,-85.6,0.0,"[217769,0,0,0,6055,159337]",pos290-1-buildingData-60
4,1930.6,106.6,886.8,2.4,95.2,-0.0,"[221520,0,0,0,17545,144096]",pos290-0-buildingData-100
5,1930.6,106.6,886.8,4.3,99.0,0.0,"[180853,0,0,0,27044,175264]",pos290-1-buildingData-100
6,1930.6,146.6,886.8,-2.6,4.3,-0.0,"[115332,0,0,3,44360,223466]",pos290-0-buildingData-140
7,1930.6,146.6,886.8,-0.0,-76.8,0.0,"[21368,0,0,0,0,361793]",pos290-1-buildingData-140
8,1930.6,206.6,886.8,2.4,130.9,-0.0,"[78627,0,0,0,33654,270880]",pos290-0-buildingData-200
9,1930.6,206.6,886.8,-2.2,179.8,0.0,"[100682,0,0,0,34324,248155]",pos290-1-buildingData-200
0,103.8,52.5,865.8,-3.8,-176.5,-0.0,"[133,0,0,0,0,383028]",pos545-0-buildingData-20
1,103.8,52.5,865.8,-3.3,-108.1,0.0,"[24866,0,0,0,5591,352704]",pos545-1-buildingData-20
2,103.8,92.5,865.8,1.3,114.3,0.0,"[0,0,0,0,0,383161]",pos545-0-buildingData-60
3,103.8,92.5,865.8,2.8,104.6,-0.0,"[0,0,0,0,0,383161]",pos545-1-buildingData-60
4,103.8,132.5,865.8,1.8,77.3,-0.0,"[0,0,0,0,0,383161]",pos545-0-buildingData-100
5,103.8,132.5,865.8,-1.8,-97.5,0.0,"[49770,0,0,0,18062,315329]",pos545-1-buildingData-100
6,103.8,172.5,865.8,-3.8,19.8,-0.0,"[32322,0,0,0,10944,339895]",pos545-0-buildingData-140
7,103.8,172.5,865.8,-3.4,15.0,-0.0,"[47543,0,0,0,15956,319662]",pos545-1-buildingData-140
8,103.8,232.5,865.8,1.9,-90.7,0.0,"[63582,0,0,0,27453,292126]",pos545-0-buildingData-200
9,103.8,232.5,865.8,-4.0,-173.0,0.0,"[1127,0,0,0,0,382034]",pos545-1-buildingData-200
0,2656.5,10.0,1835.7,-0.5,159.5,0.0,"[58570,0,0,0,12389,312202]",pos1967-0-buildingData-20
1,2656.5,10.0,1835.7,2.0,162.9,-0.0,"[50641,0,0,0,12021,320499]",pos1967-1-buildingData-20
2,2656.5,49.3,1835.7,4.9,7.8,-0.0,"[15633,0,0,0,568,366960]",pos1967-0-buildingData-60
3,2656.5,49.3,1835.7,3.8,-37.8,0.0,"[8818,0,0,0,85,374258]",pos1967-1-buildingData-60
4,2656.5,89.3,1835.7,3.1,-150.9,-0.0,"[0,0,0,0,0,383161]",pos1967-0-buildingData-100
5,2656.5,89.3,1835.7,-1.4,55.4,0.0,"[85372,0,0,0,27512,270277]",pos1967-1-buildingData-100
6,2656.5,129.3,1835.7,-1.8,179.1,0.0,"[7055,0,0,0,0,376106]",pos1967-0-buildingData-140
7,2656.5,129.3,1835.7,-0.3,139.4,-0.0,"[31157,0,0,0,0,352004]",pos1967-1-buildingData-140
8,2656.5,189.3,1835.7,-4.3,16.2,0.0,"[51151,0,0,0,4515,327495]",pos1967-0-buildingData-200
9,2656.5,189.3,1835.7,-3.6,57.7,-0.0,"[140392,0,0,0,40772,201997]",pos1967-1-buildingData-200
0,78.0,48.7,895.9,3.5,104.2,-0.0,"[0,0,0,0,0,383161]",pos434-0-buildingData-20
1,78.0,48.7,895.9,-0.8,-54.8,-0.0,"[69,0,0,0,0,383092]",pos434-1-buildingData-20
2,78.0,88.7,895.9,3.7,29.0,0.0,"[39486,0,0,0,0,343675]",pos434-0-buildingData-60
3,78.0,88.7,895.9,4.4,145.3,0.0,"[0,0,0,0,0,383161]",pos434-1-buildingData-60
4,78.0,128.7,895.9,-3.0,155.7,-0.0,"[0,0,0,0,0,383161]",pos434-0-buildingData-100
5,78.0,128.7,895.9,-0.5,0.5,0.0,"[102288,0,0,0,19794,261079]",pos434-1-buildingData-100
6,78.0,168.7,895.9,-2.3,-164.6,0.0,"[6299,0,0,0,646,376216]",pos434-0-buildingData-140
