,x,y,z,xh,yh,zh,f_xyz,image_name
2,1259.2,86.0,1330.7,0.7,-57.0,-0.0,"[220395,0,0,0,104184,58582]",pos1879-0-buildingData-60
3,1259.2,86.0,1330.7,4.3,-163.1,-0.0,"[218705,0,0,0,13448,151008]",pos1879-1-buildingData-60
4,1259.2,126.0,1330.7,-3.5,135.9,0.0,"[59766,0,0,1,112167,211227]",pos1879-0-buildingData-100
5,1259.2,126.0,1330.7,3.3,-33.7,0.0,"[61731,0,0,0,88687,232743]",pos1879-1-buildingData-100
6,1259.2,166.0,1330.7,4.5,71.6,-0.0,"[24210,0,0,0,17492,341459]",pos1879-0-buildingData-140
7,1259.2,166.0,1330.7,-5.0,35.7,-0.0,"[107248,0,0,0,55842,220071]",pos1879-1-buildingData-140
8,1259.2,226.0,1330.7,4.4,-33.3,0.0,"[26138,0,0,0,30379,326644]",pos1879-0-buildingData-200
9,1259.2,226.0,1330.7,-2.3,-168.0,0.0,"[19757,0,0,0,33286,330118]",pos1879-1-buildingData-200
0,2871.8,10.0,1326.0,2.9,76.3,0.0,"[41187,0,0,0,35810,306164]",pos1168-0-buildingData-20
1,2871.8,10.0,1326.0,4.5,-36.5,-0.0,"[0,0,0,0,0,383161]",pos1168-1-buildingData-20
2,2871.8,48.7,1326.0,-0.1,4.1,-0.0,"[0,0,0,0,0,383161]",pos1168-0-buildingData-60
3,2871.8,48.7,1326.0,-0.0,-49.5,0.0,"[0,0,0,0,0,383161]",pos1168-1-buildingData-60
4,2871.8,88.7,1326.0,-3.8,-128.7,0.0,"[0,0,0,0,0,383161]",pos1168-0-buildingData-100
5,2871.8,88.7,1326.0,0.1,174.7,0.0,"[20042,0,0,0,9352,353767]",pos1168-1-buildingData-100
6,2871.8,128.7,1326.0,0.7,118.0,0.0,"[27465,0,0,0,61949,293747]",pos1168-0-buildingData-140
7,2871.8,128.7,1326.0,-2.2,123.4,0.0,"[19166,0,0,0,47868,316127]",pos1168-1-buildingData-140
8,2871.8,188.7,1326.0,4.7,95.8,0.0,"[50601,0,0,1,62154,270405]",pos1168-0-buildingData-200
9,2871.8,188.7,1326.0,3.4,-83.1,-0.0,"[0,0,0,0,0,383161]",pos1168-1-buildingData-200
0,2473.8,22.3,564.7,0.1,-76.8,0.0,"[0,0,0,0,0,383161]",pos683-0-buildingData-20
1,2473.8,22.3,564.7,4.3,154.5,0.0,"[48046,0,0,0,21274,313841]",pos683-1-buildingData-20
2,2473.8,62.3,564.7,3.7,21.5,0.0,"[0,0,0,0,0,383161]",pos683-0-buildingData-60
3,2473.8,62.3,564.7,1.7,8.2,0.0,"[0,0,0,0,0,383161]",pos683-1-buildingData-60
4,2473.8,102.3,564.7,4.7,-152.5,0.0,"[1716,0,0,0,1441,380004]",pos683-0-buildingData-100
5,2473.8,102.3,564.7,2.1,117.0,0.0,"[108343,0,0,0,75154,199664]",pos683-1-buildingData-100
6,2473.8,142.3,564.7,2.7,-109.4,-0.0,"[0,0,0,0,0,383161]",pos683-0-buildingData-140
7,2473.8,142.3,564.7,0.3,108.4,-0.0,"[96606,0,0,0,82116,204439]",pos683-1-buildingData-140
8,2473.8,202.3,564.7,0.5,-0.4,0.0,"[0,0,0,0,0,383161]",pos683-0-buildingData-200
9,2473.8,202.3,564.7,3.3,122.4,0.0,"[58555,0,0,1,60278,264327]",pos683-1-buildingData-200
0,659.2,53.0,131.0,0.7,-153.1,0.0,"[5092,0,0,0,9813,368256]",pos66-0-buildingData-20
1,659.2,53.0,131.0,2.1,86.2,0.0,"[66398,0,0,0,0,316763]",pos66-1-buildingData-20
2,659.2,93.0,131.0,-3.5,-66.9,0.0,"[0,0,0,0,0,383161]",pos66-0-buildingData-60
3,659.2,93.0,131.0,0.7,20.1,0.0,"[0,0,0,0,0,383161]",pos66-1-buildingData-60
4,659.2,133.0,131.0,-1.8,131.9,0.0,"[13112,0,0,1,25314,344734]",pos66-0-buildingData-100
5,659.2,133.0,131.0,-3.3,-95.8,0.0,"[13685,0,0,0,13932,355544]",pos66-1-buildingData-100
6,659.2,173.0,131.0,4.2,-101.4,0.0,"[23696,0,0,0,24915,334550]",pos66-0-buildingData-140
7,659.2,173.0,131.0,-2.2,-33.4,0.0,"[0,0,0,0,0,383161]",pos66-1-buildingData-140
8,659.2,233.0,131.0,2.1,-122.0,0.0,"[51184,0,0,0,60757,271220]",pos66-0-buildingData-200
9,659.2,233.0,131.0,3.7,105.6,0.0,"[1948,0,0,0,1857,379356]",pos66-1-buildingData-200
0,209.2,56.1,36.6,-1.1,33.8,-0.0,"[0,0,0,0,0,383161]",pos980-0-buildingData-20
1,209.2,56.1,36.6,3.2,136.9,-0.0,"[237423,0,0,0,12795,132943]",pos980-1-buildingData-20
2,209.2,96.1,36.6,3.2,134.9,-0.0,"[188050,0,0,0,7844,187267]",pos980-0-buildingData-60
3,209.2,96.1,36.6,-3.9,68.8,0.0,"[0,0,0,0,0,383161]",pos980-1-buildingData-60
4,209.2,136.1,36.6,-3.9,-28.4,0.0,"[0,0,0,0,0,383161]",pos980-0-buildingData-100
5,209.2,136.1,36.6,-4.8,52.7,-0.0,"[0,0,0,0,0,383161]",pos980-1-buildingData-100
6,209.2,176.1,36.6,1.5,-118.9,0.0,"[23467,0,0,0,28391,331303]",pos980-0-buildingData-140
7,209.2,176.1,36.6,-3.1,-70.2,-0.0,"[0,0,0,0,0,383161]",pos980-1-buildingData-140
8,209.2,236.1,36.6,-1.6,118.6,0.0,"[0,0,0,0,0,383161]",pos980-0-buildingData-200
9,209.2,236.1,36.6,2.4,-87.1,-0.0,"[3052,0,0,0,4176,375933]",pos980-1-buildingData-200
0,2371.2,10.0,1920.8,2.4,-61.8,0.0,"[2508,0,0,0,1439,379214]",pos1662-0-buildingData-20
1,2371.2,10.0,1920.8,0.2,108.3,-0.0,"[8993,0,0,0,123991,250177]",pos1662-1-buildingData-20
2,2371.2,49.4,1920.8,-4.6,1.2,0.0,"[6146,0,0,0,41508,335507]",pos1662-0-buildingData-60
3,2371.2,49.4,1920.8,2.6,-40.3,-0.0,"[54,0,0,0,0,383107]",pos1662-1-buildingData-60
4,2371.2,89.4,1920.8,0.2,103.5,0.0,"[33319,0,0,0,141971,207871]",pos1662-0-buildingData-100
5,2371.2,89.4,1920.8,-4.0,-38.9,0.0,"[0,0,0,0,0,383161]",pos1662-1-buildingData-100
6,2371.2,129.4,1920.8,4.0,94.8,-0.0,"[35762,0,0,0,74038,273361]",pos1662-0-buildingData-140
7,2371.2,129.4,1920.8,4.0,93.9,-0.0,"[36341,0,0,0,77343,269477]",pos1662-1-buildingData-140
8,2371.2,189.4,1920.8,2.2,-24.8,-0.0,"[102,0,0,0,0,383059]",pos1662-0-buildingData-200
9,2371.2,189.4,1920.8,-0.7,102.6,0.0,"[12825,0,0,0,41010,329326]",pos1662-1-buildingData-200
0,683.7,51.1,1019.2,-1.5,-88.1,0.0,"[60491,0,0,0,45399,277271]",pos1266-0-buildingData-20
1,683.7,51.1,1019.2,1.1,48.4,-0.0,"[6112,0,0,0,7345,369704]",pos1266-1-buildingData-20
2,683.7,91.1,1019.2,-4.3,-92.6,0.0,"[81984,0,0,0,96599,204578]",pos1266-0-buildingData-60
3,683.7,91.1,1019.2,-0.3,90.6,-0.0,"[2,0,0,0,0,383159]",pos1266-1-buildingData-60
4,683.7,131.1,1019.2,3.0,21.9,0.0,"[21099,0,0,0,8143,353919]",pos1266-0-buildingData-100
5,683.7,131.1,1019.2,-4.6,-137.9,-0.0,"[126505,0,0,1,87893,168762]",pos1266-1-buildingData-100
6,683.7,171.1,1019.2,-4.6,63.3,0.0,"[9762,0,0,0,10804,362595]",pos1266-0-buildingData-140
7,683.7,171.1,1019.2,1.9,51.2,-0.0,"[15560,0,0,0,21146,346455]",pos1266-1-buildingData-140
8,683.7,231.1,1019.2,-1.6,84.7,0.0,"[0,0,0,0,1000,382161]",pos1266-0-buildingData-200
9,683.7,231.1,1019.2,-1.6,-139.3,0.0,"[67743,0,0,0,57820,257598]",pos1266-1-buildingData-200
0,598.9,53.0,756.4,2.3,35.2,0.0,"[7118,0,0,0,949,375094]",pos1200-0-buildingData-20
1,598.9,53.0,756.4,4.2,103.4,-0.0,"[9297,0,0,0,1477,372387]",pos1200-1-buildingData-20
2,598.9,93.0,756.4,-2.9,142.6,0.0,"[351,0,0,0,280,382530]",pos1200-0-buildingData-60
3,598.9,93.0,756.4,-1.3,-112.1,-0.0,"[37933,0,0,0,54450,290778]",pos1200-1-buildingData-60
4,598.9,133.0,756.4,-0.8,97.8,0.0,"[9634,0,0,0,2911,370616]",pos1200-0-buildingData-100
5,598.9,133.0,756.4,-2.4,8.4,-0.0,"[14919,0,0,0,0,368242]",pos1200-1-buildingData-100
6,598.9,173.0,756.4,-1.9,176.9,-0.0,"[57562,0,0,0,18712,306887]",pos1200-0-buildingData-140
7,598.9,173.0,756.4,1.7,4.1,-0.0,"[7049,0,0,0,0,376112]",pos1200-1-buildingData-140
8,598.9,233.0,756.4,2.6,-157.6,0.0,"[38395,0,0,0,45039,299727]",pos1200-0-buildingData-200
9,598.9,233.0,756.4,2.1,-101.2,0.0,"[41074,0,0,0,74360,267727]",pos1200-1-buildingData-200
0,2646.0,10.0,1561.1,-2.2,121.6,0.0,"[12418,0,0,0,25644,345099]",pos1119-0-buildingData-20
1,2646.0,10.0,1561.1,4.4,166.7,0.0,"[18873,0,0,0,589,363699]",pos1119-1-buildingData-20
2,2646.0,48.7,1561.1,-4.5,162.2,0.0,"[20824,0,0,0,322,362015]",pos1119-0-buildingData-60
3,2646.0,48.7,1561.1,-4.0,-53.5,0.0,"[0,0,0,0,0,383161]",pos1119-1-buildingData-60
4,2646.0,88.7,1561.1,-4.3,-107.7,0.0,"[29267,0,0,0,14966,338928]",pos1119-0-buildingData-100
5,2646.0,88.7,1561.1,-3.3,-76.8,0.0,"[571,0,0,0,1434,381156]",pos1119-1-buildingData-100
6,2646.0,128.7,1561.1,-1.5,-56.7,-0.0,"[0,0,0,0,0,383161]",pos1119-0-buildingData-140
7,2646.0,128.7,1561.1,-2.1,168.3,0.0,"[30220,0,0,0,396,352545]",pos1119-1-buildingData-140
8,2646.0,188.7,1561.1,1.1,-7.4,0.0,"[823,0,0,0,0,382338]",pos1119-0-buildingData-200
9,2646.0,188.7,1561.1,-4.0,68.4,0.0,"[96366,0,0,0,83805,202990]",pos1119-1-buildingData-200
0,2737.1,10.0,1798.4,-3.8,-14.6,0.0,"[0,0,0,0,0,383161]",pos1986-0-buildingData-20
1,2737.1,10.0,1798.4,-2.3,63.6,0.0,"[22264,0,0,0,27537,333360]",pos1986-1-buildingData-20
2,2737.1,49.4,1798.4,-0.5,-94.7,0.0,"[3206,0,0,0,48079,331876]",pos1986-0-buildingData-60
3,2737.1,49.4,1798.4,2.2,-141.3,0.0,"[217,0,0,0,3657,379287]",pos1986-1-buildingData-60
4,2737.1,89.4,1798.4,-3.1,60.3,-0.0,"[43287,0,0,0,63867,276007]",pos1986-0-buildingData-100
5,2737.1,89.4,1798.4,2.3,171.4,-0.0,"[8463,0,0,0,0,374698]",pos1986-1-buildingData-100
6,2737.1,129.4,1798.4,-3.7,-5.0,0.0,"[673,0,0,0,0,382488]",pos1986-0-buildingData-140
7,2737.1,129.4,1798.4,2.3,-52.0,0.0,"[0,0,0,0,0,383161]",pos1986-1-buildingData-140
8,2737.1,189.4,1798.4,4.1,148.8,-0.0,"[0,0,0,0,0,383161]",pos1986-0-buildingData-200
9,2737.1,189.4,1798.4,-1.6,20.4,0.0,"[37890,0,0,0,12729,332542]",pos1986-1-buildingData-200
0,375.2,50.0,1438.8,2.5,120.4,0.0,"[0,0,0,0,0,383161]",pos1362-0-buildingData-20
1,375.2,50.0,1438.8,-3.5,82.4,0.0,"[552,0,0,0,0,382609]",pos1362-1-buildingData-20
2,375.2,90.0,1438.8,-1.2,-156.5,0.0,"[28875,0,0,0,13414,340872]",pos1362-0-buildingData-60
3,375.2,90.0,1438.8,-1.0,122.7,-0.0,"[0,0,0,0,93,383068]",pos1362-1-buildingData-60
4,375.2,130.0,1438.8,-2.2,112.0,0.0,"[851,0,0,0,0,382310]",pos1362-0-buildingData-100
5,375.2,130.0,1438.8,4.6,-168.7,-0.0,"[1706,0,0,0,3387,378068]",pos1362-1-buildingData-100
6,375.2,170.0,1438.8,-4.5,-37.6,0.0,"[64456,0,0,0,19444,299261]",pos1362-0-buildingData-140
7,375.2,170.0,1438.8,-1.3,168.1,-0.0,"[0,0,0,0,0,383161]",pos1362-1-buildingData-140
8,375.2,230.0,1438.8,1.7,102.3,0.0,"[0,0,0,0,0,383161]",pos1362-0-buildingData-200
9,375.2,230.0,1438.8,-0.8,24.7,0.0,"[11992,0,0,0,15857,355312]",pos1362-1-buildingData-200
0,2399.8,22.1,1358.5,0.4,20.7,0.0,"[129907,0,0,0,18607,234647]",pos755-0-buildingData-20
1,2399.8,22.1,1358.5,2.2,-145.5,0.0,"[5125,0,0,0,1125,376911]",pos755-1-buildingData-20
2,2399.8,62.1,1358.5,2.2,-162.7,0.0,"[21539,0,0,0,6009,355613]",pos755-0-buildingData-60
3,2399.8,62.1,1358.5,-1.2,-106.4,0.0,"[4235,0,0,0,2156,376770]",pos755-1-buildingData-60
4,2399.8,102.1,1358.5,3.7,-171.6,0.0,"[17248,0,0,0,221,365692]",pos755-0-buildingData-100
5,2399.8,102.1,1358.5,-3.4,-133.0,0.0,"[5246,0,0,0,5673,372242]",pos755-1-buildingData-100
6,2399.8,142.1,1358.5,1.1,117.2,0.0,"[70361,0,0,0,81608,231192]",pos755-0-buildingData-140
7,2399.8,142.1,1358.5,-2.7,87.5,0.0,"[132492,0,0,0,80824,169845]",pos755-1-buildingData-140
8,2399.8,202.1,1358.5,-0.6,-39.3,-0.0,"[0,0,0,0,0,383161]",pos755-0-buildingData-200
9,2399.8,202.1,1358.5,-1.9,-25.6,-0.0,"[0,0,0,0,0,383161]",pos755-1-buildingData-200
0,999.3,49.0,625.3,4.6,-12.5,-0.0,"[0,0,0,0,0,383161]",pos104-0-buildingData-20
1,999.3,49.0,625.3,-1.5,-12.3,0.0,"[0,0,0,0,0,383161]",pos104-1-buildingData-20
2,999.3,89.0,625.3,0.4,-52.0,-0.0,"[52844,0,0,0,37149,293168]",pos104-0-buildingData-60
3,999.3,89.0,625.3,4.4,75.0,0.0,"[14626,0,0,0,14724,353811]",pos104-1-buildingData-60
4,999.3,129.0,625.3,3.0,-173.2,0.0,"[78286,0,0,0,65984,238891]",pos104-0-buildingData-100
5,999.3,129.0,625.3,1.3,168.1,0.0,"[69055,0,0,0,48028,266078]",pos104-1-buildingData-100
6,999.3,169.0,625.3,3.4,-149.1,0.0,"[54623,0,0,0,76435,252103]",pos104-0-buildingData-140
7,999.3,169.0,625.3,3.0,-62.6,0.0,"[23804,0,0,0,44851,314506]",pos104-1-buildingData-140
8,999.3,229.0,625.3,-1.3,3.5,0.0,"[0,0,0,0,0,383161]",pos104-0-buildingData-200
9,999.3,229.0,625.3,4.4,-71.7,0.0,"[15383,0,0,0,14628,353150]",pos104-1-buildingData-200
0,211.1,58.5,731.6,-0.7,-131.1,0.0,"[15591,0,0,0,15149,352421]",pos534-0-buildingData-20
1,211.1,58.5,731.6,2.0,180.0,0.0,"[101,0,0,0,303,382757]",pos534-1-buildingData-20
2,211.1,98.5,731.6,-0.4,-128.0,0.0,"[35223,0,0,0,20582,327356]",pos534-0-buildingData-60
3,211.1,98.5,731.6,-2.4,-97.9,0.0,"[18928,0,0,0,31374,332859]",pos534-1-buildingData-60
4,211.1,138.5,731.6,-0.1,31.7,0.0,"[19675,0,0,0,52435,311051]",pos534-0-buildingData-100
5,211.1,138.5,731.6,4.1,135.5,0.0,"[0,0,0,0,0,383161]",pos534-1-buildingData-100
6,211.1,178.5,731.6,0.2,37.1,-0.0,"[4540,0,0,0,2802,375819]",pos534-0-buildingData-140
7,211.1,178.5,731.6,-3.8,-24.4,-0.0,"[25142,0,0,0,11651,346368]",pos534-1-buildingData-140
8,211.1,238.5,731.6,4.9,75.5,0.0,"[0,0,0,0,0,383161]",pos534-0-buildingData-200
9,211.1,238.5,731.6,3.8,78.9,0.0,"[0,0,0,0,0,383161]",pos534-1-buildingData-200
0,1930.6,26.6,886.8,1.6,-156.2,0.0,"[0,0,0,0,383161,0]",pos290-0-buildingData-20
1,1930.6,26.6,886.8,-4.6,-112.8,0.0,"[74902,0,0,0,187827,120432]",pos290-1-buildingData-20
2,1930.6,66.6,886.8,-2.6,11.0,0.0,"[383161,0,0,0,0,0]",pos290-0-buildingData-60
3,1930.6,66.6,886.8,-0.9,-112.1,0.0,"[109181,0,0,3,139601,134376]",pos290-1-buildingData-60
4,1930.6,106.6,886.8,3.4,130.4,0.0,"[23418,0,0,0,190911,168832]",pos290-0-buildingData-100
5,1930.6,106.6,886.8,0.4,122.4,0.0,"[0,0,0,0,255712,127449]",pos290-1-buildingData-100
6,1930.6,146.6,886.8,-4.7,53.0,0.0,"[99147,0,0,0,102030,181984]",pos290-0-buildingData-140
7,1930.6,146.6,886.8,4.9,1.7,0.0,"[48572,0,0,0,31445,303144]",pos290-1-buildingData-140
8,1930.6,206.6,886.8,-1.9,97.3,0.0,"[41390,0,0,0,107805,233966]",pos290-0-buildingData-200
9,1930.6,206.6,886.8,4.8,-154.1,0.0,"[21308,0,0,0,14300,347553]",pos290-1-buildingData-200
0,103.8,52.5,865.8,4.3,-135.3,0.0,"[10974,0,0,0,14703,357484]",pos545-0-buildingData-20
1,103.8,52.5,865.8,1.0,119.6,0.0,"[0,0,0,0,0,383161]",pos545-1-buildingData-20
2,103.8,92.5,865.8,2.7,98.2,0.0,"[0,0,0,0,0,383161]",pos545-0-buildingData-60
3,103.8,92.5,865.8,-3.2,59.4,0.0,"[0,0,0,0,0,383161]",pos545-1-buildingData-60
4,103.8,132.5,865.8,-4.7,-22.0,-0.0,"[22506,0,0,0,37309,323346]",pos545-0-buildingData-100
5,103.8,132.5,865.8,-2.9,112.7,0.0,"[0,0,0,0,0,383161]",pos545-1-buildingData-100
6,103.8,172.5,865.8,-4.7,-115.3,0.0,"[65699,0,0,0,35276,282186]",pos545-0-buildingData-140
7,103.8,172.5,865.8,4.1,125.9,-0.0,"[0,0,0,0,0,383161]",pos545-1-buildingData-140
8,103.8,232.5,865.8,0.0,-37.6,-0.0,"[1725,0,0,0,0,381436]",pos545-0-buildingData-200
9,103.8,232.5,865.8,2.5,127.8,0.0,"[0,0,0,0,0,383161]",pos545-1-buildingData-200
0,2656.5,10.0,1835.7,-4.0,150.9,-0.0,"[61621,0,0,0,0,321540]",pos1967-0-buildingData-20
1,2656.5,10.0,1835.7,3.8,-94.6,0.0,"[27,0,0,0,13230,369904]",pos1967-1-buildingData-20
2,2656.5,49.3,1835.7,2.2,87.0,0.0,"[21663,0,0,0,61894,299604]",pos1967-0-buildingData-60
3,2656.5,49.3,1835.7,-3.1,-39.9,-0.0,"[10377,0,0,0,101,372683]",pos1967-1-buildingData-60
4,2656.5,89.3,1835.7,0.3,-170.0,0.0,"[0,0,0,0,0,383161]",pos1967-0-buildingData-100
5,2656.5,89.3,1835.7,-2.1,60.0,-0.0,"[50404,0,0,0,58472,274285]",pos1967-1-buildingData-100
6,2656.5,129.3,1835.7,4.3,144.0,0.0,"[15381,0,0,0,0,367780]",pos1967-0-buildingData-140
7,2656.5,129.3,1835.7,-2.8,39.3,-0.0,"[51620,0,0,0,85667,245874]",pos1967-1-buildingData-140
8,2656.5,189.3,1835.7,4.4,74.9,0.0,"[38504,0,0,0,69827,274830]",pos1967-0-buildingData-200
9,2656.5,189.3,1835.7,3.6,178.3,0.0,"[0,0,0,0,0,383161]",pos1967-1-buildingData-200
0,78.0,48.7,895.9,-0.6,-157.4,0.0,"[2880,0,0,0,5675,374606]",pos434-0-buildingData-20
1,78.0,48.7,895.9,-4.5,-78.6,-0.0,"[4025,0,0,0,8582,370554]",pos434-1-buildingData-20
2,78.0,88.7,895.9,-4.3,26.2,0.0,"[3578,0,0,0,77251,302332]",pos434-0-buildingData-60
3,78.0,88.7,895.9,-4.1,-54.0,-0.0,"[2672,0,0,0,1056,379433]",pos434-1-buildingData-60
4,78.0,128.7,895.9,3.1,12.9,-0.0,"[32403,0,0,0,16751,334007]",pos434-0-buildingData-100
5,78.0,128.7,895.9,-1.3,27.1,0.0,"[8185,0,0,0,8792,366184]",pos434-1-buildingData-100
6,78.0,168.7,895.9,0.8,64.4,-0.0,"[0,0,0,0,0,383161]",pos434-0-buildingData-140
