,x,y,z,xh,yh,zh,f_xyz,image_name
8,2683.6,188.8,743.8,-2.8,113.0,0.0,"[120197,0,0,0,65034,197930]",pos863-0-buildingData-200
9,2683.6,188.8,743.8,4.7,-47.2,0.0,"[0,0,0,0,0,383161]",pos863-1-buildingData-200
0,7.5,55.4,7.7,-2.1,139.6,0.0,"[0,0,0,0,0,383161]",pos961-0-buildingData-20
1,7.5,55.4,7.7,1.8,-141.6,-0.0,"[315622,0,0,0,7562,59977]",pos961-1-buildingData-20
2,7.5,95.4,7.7,3.0,73.8,0.0,"[0,0,0,0,0,383161]",pos961-0-buildingData-60
3,7.5,95.4,7.7,-0.5,158.9,0.0,"[0,0,0,0,0,383161]",pos961-1-buildingData-60
4,7.5,135.4,7.7,4.9,-74.1,0.0,"[0,0,0,0,0,383161]",pos961-0-buildingData-100
5,7.5,135.4,7.7,-0.2,-26.7,-0.0,"[0,0,0,0,0,383161]",pos961-1-buildingData-100
6,7.5,175.4,7.7,-2.9,-48.4,0.0,"[0,0,0,0,0,383161]",pos961-0-buildingData-140
7,7.5,175.4,7.7,-1.8,93.4,0.0,"[0,0,0,0,0,383161]",pos961-1-buildingData-140
8,7.5,235.4,7.7,-4.9,6.1,-0.0,"[0,0,0,0,0,383161]",pos961-0-buildingData-200
9,7.5,235.4,7.7,-5.0,28.6,-0.0,"[0,0,0,0,0,383161]",pos961-1-buildingData-200
0,2270.4,23.0,999.2,2.2,19.6,-0.0,"[248110,0,0,0,7613,127438]",pos806-0-buildingData-20
1,2270.4,23.0,999.2,1.1,-104.3,0.0,"[0,0,0,0,0,383161]",pos806-1-buildingData-20
2,2270.4,63.0,999.2,0.5,-122.2,0.0,"[33087,0,0,0,1507,348567]",pos806-0-buildingData-60
3,2270.4,63.0,999.2,-0.9,140.3,-0.0,"[106165,0,0,0,186493,90503]",pos806-1-buildingData-60
4,2270.4,103.0,999.2,-1.6,-95.7,0.0,"[0,0,0,0,0,383161]",pos806-0-buildingData-100
5,2270.4,103.0,999.2,2.0,-158.9,0.0,"[55286,0,0,0,2837,325038]",pos806-1-buildingData-100
6,2270.4,143.0,999.2,-1.7,123.2,0.0,"[97923,0,0,0,93161,192077]",pos806-0-buildingData-140
7,2270.4,143.0,999.2,0.7,-14.0,0.0,"[47942,0,0,0,515,334704]",pos806-1-buildingData-140
8,2270.4,203.0,999.2,-0.6,56.7,0.0,"[68569,0,0,1,53948,260643]",pos806-0-buildingData-200
9,2270.4,203.0,999.2,0.4,37.7,0.0,"[58726,0,0,0,22173,302262]",pos806-1-buildingData-200
0,766.5,49.0,767.1,2.3,-99.9,0.0,"[27906,0,0,0,56408,298847]",pos1330-0-buildingData-20
1,766.5,49.0,767.1,4.0,156.3,-0.0,"[15121,0,0,0,2593,365447]",pos1330-1-buildingData-20
2,766.5,89.0,767.1,-2.9,-148.2,-0.0,"[58528,0,0,0,58948,265685]",pos1330-0-buildingData-60
3,766.5,89.0,767.1,0.4,24.5,0.0,"[19537,0,0,0,0,363624]",pos1330-1-buildingData-60
4,766.5,129.0,767.1,1.8,-21.4,0.0,"[0,0,0,0,0,383161]",pos1330-0-buildingData-100
5,766.5,129.0,767.1,1.7,-68.7,0.0,"[50119,0,0,0,62937,270105]",pos1330-1-buildingData-100
6,766.5,169.0,767.1,4.9,-150.6,0.0,"[59891,0,0,0,40130,283140]",pos1330-0-buildingData-140
7,766.5,169.0,767.1,1.6,84.5,0.0,"[13070,0,0,0,8697,361394]",pos1330-1-buildingData-140
8,766.5,229.0,767.1,1.8,-47.6,-0.0,"[14710,0,0,0,12395,356056]",pos1330-0-buildingData-200
9,766.5,229.0,767.1,0.1,102.8,0.0,"[2353,0,0,0,2299,378509]",pos1330-1-buildingData-200
0,1259.2,46.0,1330.7,3.6,30.2,0.0,"[799,0,0,0,354102,28260]",pos1879-0-buildingData-20
1,1259.2,46.0,1330.7,-4.9,-57.0,0.0,"[380643,0,0,0,0,2518]",pos1879-1-buildingData-20
2,1259.2,86.0,1330.7,0.6,-175.8,-0.0,"[198871,0,0,0,16586,167704]",pos1879-0-buildingData-60
3,1259.2,86.0,1330.7,2.7,-140.6,0.0,"[118248,0,0,0,117647,147266]",pos1879-1-buildingData-60
4,1259.2,126.0,1330.7,-4.2,-47.8,0.0,"[79447,0,0,0,177021,126693]",pos1879-0-buildingData-100
5,1259.2,126.0,1330.7,0.2,111.4,0.0,"[95628,0,0,0,61522,226011]",pos1879-1-buildingData-100
6,1259.2,166.0,1330.7,4.9,-117.6,0.0,"[46393,0,0,0,39263,297505]",pos1879-0-buildingData-140
7,1259.2,166.0,1330.7,3.4,134.8,0.0,"[40509,0,0,0,29954,312698]",pos1879-1-buildingData-140
8,1259.2,226.0,1330.7,3.0,16.9,0.0,"[4242,0,0,0,19393,359526]",pos1879-0-buildingData-200
9,1259.2,226.0,1330.7,0.0,171.4,0.0,"[3419,0,0,0,10939,368803]",pos1879-1-buildingData-200
0,2871.8,10.0,1326.0,4.8,-24.0,0.0,"[0,0,0,0,0,383161]",pos1168-0-buildingData-20
1,2871.8,10.0,1326.0,4.7,7.5,0.0,"[0,0,0,0,0,383161]",pos1168-1-buildingData-20
2,2871.8,48.7,1326.0,1.0,37.7,0.0,"[29372,0,0,0,3076,350713]",pos1168-0-buildingData-60
3,2871.8,48.7,1326.0,-0.6,110.5,0.0,"[36325,0,0,0,28958,317878]",pos1168-1-buildingData-60
4,2871.8,88.7,1326.0,-3.5,149.3,0.0,"[12179,0,0,0,196,370786]",pos1168-0-buildingData-100
5,2871.8,88.7,1326.0,3.2,95.7,0.0,"[55700,0,0,0,46614,280847]",pos1168-1-buildingData-100
6,2871.8,128.7,1326.0,-1.9,70.5,0.0,"[66160,0,0,0,55252,261749]",pos1168-0-buildingData-140
7,2871.8,128.7,1326.0,4.9,12.0,-0.0,"[2496,0,0,0,0,380665]",pos1168-1-buildingData-140
8,2871.8,188.7,1326.0,-2.4,-93.9,-0.0,"[0,0,0,0,0,383161]",pos1168-0-buildingData-200
9,2871.8,188.7,1326.0,2.5,-14.0,-0.0,"[0,0,0,0,0,383161]",pos1168-1-buildingData-200
0,2473.8,22.3,564.7,2.6,164.4,0.0,"[39801,0,0,0,12953,330407]",pos683-0-buildingData-20
1,2473.8,22.3,564.7,0.5,-160.5,-0.0,"[2277,0,0,0,766,380118]",pos683-1-buildingData-20
2,2473.8,62.3,564.7,-0.3,161.1,-0.0,"[56252,0,0,0,18929,307980]",pos683-0-buildingData-60
3,2473.8,62.3,564.7,4.8,-117.7,0.0,"[0,0,0,0,0,383161]",pos683-1-buildingData-60
4,2473.8,102.3,564.7,-0.9,78.1,0.0,"[145488,0,0,0,19510,218163]",pos683-0-buildingData-100
5,2473.8,102.3,564.7,4.9,-150.8,0.0,"[1764,0,0,0,1452,379945]",pos683-1-buildingData-100
6,2473.8,142.3,564.7,-1.7,122.8,0.0,"[124107,0,0,0,68820,190234]",pos683-0-buildingData-140
7,2473.8,142.3,564.7,4.6,-164.7,0.0,"[6411,0,0,0,1806,374944]",pos683-1-buildingData-140
8,2473.8,202.3,564.7,-2.4,157.5,-0.0,"[85074,0,0,0,46454,251633]",pos683-0-buildingData-200
9,2473.8,202.3,564.7,4.1,-84.1,0.0,"[0,0,0,0,0,383161]",pos683-1-buildingData-200
0,659.2,53.0,131.0,-4.4,-115.4,0.0,"[9207,0,0,0,7788,366166]",pos66-0-buildingData-20
1,659.2,53.0,131.0,0.5,79.4,0.0,"[41803,0,0,0,0,341358]",pos66-1-buildingData-20
2,659.2,93.0,131.0,3.6,-160.4,-0.0,"[24558,0,0,0,17374,341229]",pos66-0-buildingData-60
3,659.2,93.0,131.0,-0.2,-91.8,0.0,"[8762,0,0,0,5249,369150]",pos66-1-buildingData-60
4,659.2,133.0,131.0,1.5,-18.2,0.0,"[0,0,0,0,0,383161]",pos66-0-buildingData-100
5,659.2,133.0,131.0,-3.8,-94.4,0.0,"[13202,0,0,0,11749,358210]",pos66-1-buildingData-100
6,659.2,173.0,131.0,0.4,-66.8,0.0,"[0,0,0,0,0,383161]",pos66-0-buildingData-140
7,659.2,173.0,131.0,0.6,105.5,0.0,"[77325,0,0,0,26621,279215]",pos66-1-buildingData-140
8,659.2,233.0,131.0,-4.6,85.2,0.0,"[40342,0,0,0,7528,335291]",pos66-0-buildingData-200
9,659.2,233.0,131.0,4.3,-36.4,-0.0,"[0,0,0,0,0,383161]",pos66-1-buildingData-200
0,209.2,56.1,36.6,-3.7,-40.6,0.0,"[0,0,0,0,0,383161]",pos980-0-buildingData-20
1,209.2,56.1,36.6,-2.5,153.9,0.0,"[121166,0,0,0,47733,214262]",pos980-1-buildingData-20
2,209.2,96.1,36.6,4.3,48.7,-0.0,"[0,0,0,0,0,383161]",pos980-0-buildingData-60
3,209.2,96.1,36.6,-1.1,-44.5,0.0,"[0,0,0,0,0,383161]",pos980-1-buildingData-60
4,209.2,136.1,36.6,-4.1,-79.2,0.0,"[0,0,0,0,0,383161]",pos980-0-buildingData-100
5,209.2,136.1,36.6,-0.9,-63.0,0.0,"[0,0,0,0,0,383161]",pos980-1-buildingData-100
6,209.2,176.1,36.6,-4.0,-75.6,-0.0,"[0,0,0,0,0,383161]",pos980-0-buildingData-140
7,209.2,176.1,36.6,1.4,102.8,-0.0,"[0,0,0,0,0,383161]",pos980-1-buildingData-140
8,209.2,236.1,36.6,-1.8,44.6,0.0,"[0,0,0,0,0,383161]",pos980-0-buildingData-200
9,209.2,236.1,36.6,-2.9,146.9,0.0,"[5626,0,0,0,3833,373702]",pos980-1-buildingData-200
0,2371.2,10.0,1920.8,0.3,-55.8,0.0,"[2556,0,0,0,141,380464]",pos1662-0-buildingData-20
1,2371.2,10.0,1920.8,-3.7,91.3,-0.0,"[166124,0,0,0,0,217037]",pos1662-1-buildingData-20
2,2371.2,49.4,1920.8,-2.2,-11.6,0.0,"[7361,0,0,0,6432,369368]",pos1662-0-buildingData-60
3,2371.2,49.4,1920.8,1.7,47.2,0.0,"[70454,0,0,0,33525,279182]",pos1662-1-buildingData-60
4,2371.2,89.4,1920.8,1.6,-57.1,0.0,"[4930,0,0,0,2302,375929]",pos1662-0-buildingData-100
5,2371.2,89.4,1920.8,0.7,119.3,-0.0,"[53247,0,0,0,2838,327076]",pos1662-1-buildingData-100
6,2371.2,129.4,1920.8,1.0,39.9,0.0,"[125251,0,0,0,53344,204566]",pos1662-0-buildingData-140
7,2371.2,129.4,1920.8,-2.5,79.5,0.0,"[81743,0,0,0,112185,189233]",pos1662-1-buildingData-140
8,2371.2,189.4,1920.8,-4.9,-16.3,0.0,"[15581,0,0,0,116,367464]",pos1662-0-buildingData-200
9,2371.2,189.4,1920.8,4.3,-3.2,-0.0,"[17885,0,0,0,12388,352888]",pos1662-1-buildingData-200
0,683.7,51.1,1019.2,4.3,-170.1,0.0,"[182298,0,0,0,26047,174816]",pos1266-0-buildingData-20
1,683.7,51.1,1019.2,-2.7,132.6,-0.0,"[39060,0,0,0,0,344101]",pos1266-1-buildingData-20
2,683.7,91.1,1019.2,-3.5,-94.0,0.0,"[88007,0,0,0,93522,201632]",pos1266-0-buildingData-60
3,683.7,91.1,1019.2,1.9,162.1,0.0,"[94353,0,0,0,10181,278627]",pos1266-1-buildingData-60
4,683.7,131.1,1019.2,5.0,36.9,0.0,"[23978,0,0,0,19782,339401]",pos1266-0-buildingData-100
5,683.7,131.1,1019.2,-3.6,112.8,-0.0,"[1066,0,0,0,25,382070]",pos1266-1-buildingData-100
6,683.7,171.1,1019.2,0.9,-174.7,-0.0,"[54203,0,0,0,47221,281737]",pos1266-0-buildingData-140
7,683.7,171.1,1019.2,-0.7,87.2,-0.0,"[521,0,0,0,110,382530]",pos1266-1-buildingData-140
8,683.7,231.1,1019.2,3.9,84.2,-0.0,"[0,0,0,0,399,382762]",pos1266-0-buildingData-200
9,683.7,231.1,1019.2,-0.8,23.3,0.0,"[26056,0,0,0,13692,343413]",pos1266-1-buildingData-200
0,598.9,53.0,756.4,-1.6,154.9,0.0,"[59,0,0,0,0,383102]",pos1200-0-buildingData-20
1,598.9,53.0,756.4,-0.6,48.7,-0.0,"[3774,0,0,0,9764,369623]",pos1200-1-buildingData-20
2,598.9,93.0,756.4,3.0,-73.0,0.0,"[21770,0,0,0,28283,333108]",pos1200-0-buildingData-60
3,598.9,93.0,756.4,-1.1,5.0,0.0,"[6999,0,0,0,0,376162]",pos1200-1-buildingData-60
4,598.9,133.0,756.4,-3.7,-115.5,0.0,"[77847,0,0,0,46358,258956]",pos1200-0-buildingData-100
5,598.9,133.0,756.4,-0.7,-18.3,0.0,"[0,0,0,0,0,383161]",pos1200-1-buildingData-100
6,598.9,173.0,756.4,-4.9,-113.4,-0.0,"[91535,0,0,0,69161,222465]",pos1200-0-buildingData-140
7,598.9,173.0,756.4,-2.6,16.9,0.0,"[33811,0,0,0,4885,344465]",pos1200-1-buildingData-140
8,598.9,233.0,756.4,2.1,35.1,-0.0,"[40245,0,0,0,12085,330831]",pos1200-0-buildingData-200
9,598.9,233.0,756.4,-1.7,172.7,-0.0,"[19684,0,0,0,20607,342870]",pos1200-1-buildingData-200
0,2646.0,10.0,1561.1,0.7,157.4,0.0,"[17899,0,0,0,0,365262]",pos1119-0-buildingData-20
1,2646.0,10.0,1561.1,-0.9,-90.3,0.0,"[9971,0,0,0,248,372942]",pos1119-1-buildingData-20
2,2646.0,48.7,1561.1,2.6,7.2,0.0,"[12553,0,0,0,408,370200]",pos1119-0-buildingData-60
3,2646.0,48.7,1561.1,3.3,124.5,-0.0,"[26669,0,0,0,23899,332593]",pos1119-1-buildingData-60
4,2646.0,88.7,1561.1,-5.0,-128.5,-0.0,"[4621,0,0,0,22669,355871]",pos1119-0-buildingData-100
5,2646.0,88.7,1561.1,3.7,70.6,0.0,"[82312,0,0,0,73637,227212]",pos1119-1-buildingData-100
6,2646.0,128.7,1561.1,-1.4,114.7,0.0,"[61330,0,0,0,58675,263156]",pos1119-0-buildingData-140
7,2646.0,128.7,1561.1,-0.2,6.5,0.0,"[13065,0,0,0,260,369836]",pos1119-1-buildingData-140
8,2646.0,188.7,1561.1,4.6,-33.8,0.0,"[0,0,0,0,0,383161]",pos1119-0-buildingData-200
9,2646.0,188.7,1561.1,-3.4,-156.2,0.0,"[1878,0,0,0,796,380487]",pos1119-1-buildingData-200
0,2737.1,10.0,1798.4,3.3,104.0,-0.0,"[25526,0,0,0,16705,340930]",pos1986-0-buildingData-20
1,2737.1,10.0,1798.4,1.1,-152.3,0.0,"[0,0,0,0,0,383161]",pos1986-1-buildingData-20
2,2737.1,49.4,1798.4,1.9,149.1,-0.0,"[45971,0,0,0,1591,335599]",pos1986-0-buildingData-60
3,2737.1,49.4,1798.4,-4.4,-58.8,0.0,"[30406,0,0,0,12038,340717]",pos1986-1-buildingData-60
4,2737.1,89.4,1798.4,2.6,108.6,0.0,"[32826,0,0,0,21918,328417]",pos1986-0-buildingData-100
5,2737.1,89.4,1798.4,4.4,51.5,-0.0,"[47620,0,0,0,61273,274268]",pos1986-1-buildingData-100
6,2737.1,129.4,1798.4,4.7,-69.2,0.0,"[0,0,0,0,0,383161]",pos1986-0-buildingData-140
7,2737.1,129.4,1798.4,2.5,96.4,0.0,"[57425,0,0,0,45566,280170]",pos1986-1-buildingData-140
8,2737.1,189.4,1798.4,1.8,-24.5,-0.0,"[0,0,0,0,0,383161]",pos1986-0-buildingData-200
9,2737.1,189.4,1798.4,-3.9,-146.6,-0.0,"[0,0,0,0,0,383161]",pos1986-1-buildingData-200
0,375.2,50.0,1438.8,3.5,169.9,-0.0,"[0,0,0,0,22,383139]",pos1362-0-buildingData-20
1,375.2,50.0,1438.8,-1.0,-83.4,0.0,"[20981,0,0,0,29064,333116]",pos1362-1-buildingData-20
2,375.2,90.0,1438.8,-3.0,5.9,0.0,"[11742,0,0,0,8264,363155]",pos1362-0-buildingData-60
3,375.2,90.0,1438.8,-1.1,-75.2,-0.0,"[90872,0,0,0,46138,246151]",pos1362-1-buildingData-60
4,375.2,130.0,1438.8,-4.2,-137.3,0.0,"[65331,0,0,0,73405,244425]",pos1362-0-buildingData-100
5,375.2,130.0,1438.8,-4.9,12.3,0.0,"[16136,0,0,0,11537,355488]",pos1362-1-buildingData-100
6,375.2,170.0,1438.8,1.7,-8.5,0.0,"[7863,0,0,0,2820,372478]",pos1362-0-buildingData-140
7,375.2,170.0,1438.8,4.2,-84.6,0.0,"[74650,0,0,0,50551,257960]",pos1362-1-buildingData-140
8,375.2,230.0,1438.8,3.7,-98.2,-0.0,"[62071,0,0,0,36792,284298]",pos1362-0-buildingData-200
9,375.2,230.0,1438.8,0.9,-158.4,0.0,"[0,0,0,0,0,383161]",pos1362-1-buildingData-200
0,2399.8,22.1,1358.5,-3.8,144.1,0.0,"[319941,0,0,0,0,63220]",pos755-0-buildingData-20
1,2399.8,22.1,1358.5,3.6,138.1,-0.0,"[365481,0,0,0,89,17591]",pos755-1-buildingData-20
2,2399.8,62.1,1358.5,-5.0,-81.2,0.0,"[0,0,0,0,0,383161]",pos755-0-buildingData-60
3,2399.8,62.1,1358.5,0.1,139.3,0.0,"[134567,0,0,0,78645,169949]",pos755-1-buildingData-60
4,2399.8,102.1,1358.5,0.0,-4.4,0.0,"[21191,0,0,0,1328,360642]",pos755-0-buildingData-100
5,2399.8,102.1,1358.5,-3.4,-97.9,-0.0,"[1979,0,0,0,481,380701]",pos755-1-buildingData-100
6,2399.8,142.1,1358.5,1.9,-20.9,-0.0,"[2352,0,0,0,0,380809]",pos755-0-buildingData-140
7,2399.8,142.1,1358.5,-0.0,-32.4,0.0,"[0,0,0,0,0,383161]",pos755-1-buildingData-140
8,2399.8,202.1,1358.5,-4.5,112.7,0.0,"[108690,0,0,0,66733,207738]",pos755-0-buildingData-200
9,2399.8,202.1,1358.5,-4.3,-43.5,0.0,"[0,0,0,0,0,383161]",pos755-1-buildingData-200
0,999.3,49.0,625.3,2.2,92.7,0.0,"[3738,0,0,0,7457,371966]",pos104-0-buildingData-20
1,999.3,49.0,625.3,3.3,-13.6,-0.0,"[0,0,0,0,0,383161]",pos104-1-buildingData-20
2,999.3,89.0,625.3,-2.6,-164.8,0.0,"[56812,0,0,0,142210,184139]",pos104-0-buildingData-60
3,999.3,89.0,625.3,-0.7,-31.8,0.0,"[8314,0,0,0,7921,366926]",pos104-1-buildingData-60
4,999.3,129.0,625.3,-4.7,-64.2,0.0,"[102013,0,0,0,84509,196639]",pos104-0-buildingData-100
5,999.3,129.0,625.3,-1.2,64.3,0.0,"[18541,0,0,0,12663,351957]",pos104-1-buildingData-100
6,999.3,169.0,625.3,-4.4,-157.6,-0.0,"[135696,0,0,0,72373,175092]",pos104-0-buildingData-140
7,999.3,169.0,625.3,-4.6,42.9,-0.0,"[13598,0,0,0,0,369563]",pos104-1-buildingData-140
8,999.3,229.0,625.3,-0.9,-173.1,0.0,"[69175,0,0,0,56501,257485]",pos104-0-buildingData-200
9,999.3,229.0,625.3,-0.5,95.0,0.0,"[8640,0,0,0,10136,364385]",pos104-1-buildingData-200
0,211.1,58.5,731.6,-3.3,174.0,0.0,"[103,0,0,0,0,383058]",pos534-0-buildingData-20
1,211.1,58.5,731.6,4.9,-78.5,-0.0,"[7248,0,0,0,15424,360489]",pos534-1-buildingData-20
2,211.1,98.5,731.6,2.3,-35.7,0.0,"[0,0,0,0,0,383161]",pos534-0-buildingData-60
3,211.1,98.5,731.6,1.4,-52.2,0.0,"[1132,0,0,0,14,382015]",pos534-1-buildingData-60
4,211.1,138.5,731.6,1.6,35.5,-0.0,"[25626,0,0,0,19352,338183]",pos534-0-buildingData-100
5,211.1,138.5,731.6,-2.8,-147.5,-0.0,"[38581,0,0,0,18416,326164]",pos534-1-buildingData-100
6,211.1,178.5,731.6,4.8,-95.3,0.0,"[36530,0,0,0,41485,305146]",pos534-0-buildingData-140
7,211.1,178.5,731.6,-0.2,-61.1,0.0,"[7998,0,0,0,3268,371895]",pos534-1-buildingData-140
8,211.1,238.5,731.6,4.3,-110.0,0.0,"[52123,0,0,0,48053,282985]",pos534-0-buildingData-200
9,211.1,238.5,731.6,0.5,50.1,-0.0,"[0,0,0,0,0,383161]",pos534-1-buildingData-200
0,1930.6,26.6,886.8,-1.4,57.0,0.0,"[8275,0,0,0,302800,72086]",pos290-0-buildingData-20
1,1930.6,26.6,886.8,-3.8,-16.6,0.0,"[202516,0,0,2,20792,159851]",pos290-1-buildingData-20
2,1930.6,66.6,886.8,4.3,-70.1,-0.0,"[226005,0,0,0,6090,151066]",pos290-0-buildingData-60
3,1930.6,66.6,886.8,-0.6,131.7,0.0,"[260528,0,0,0,49762,72871]",pos290-1-buildingData-60
4,1930.6,106.6,886.8,3.0,22.4,0.0,"[81585,0,0,0,81556,220020]",pos290-0-buildingData-100
5,1930.6,106.6,886.8,-1.9,159.1,0.0,"[155825,0,0,1,29624,197711]",pos290-1-buildingData-100
6,1930.6,146.6,886.8,2.7,-170.2,-0.0,"[27413,0,0,0,310073,45675]",pos290-0-buildingData-140
7,1930.6,146.6,886.8,4.6,2.5,-0.0,"[49572,0,0,0,33872,299717]",pos290-1-buildingData-140
8,1930.6,206.6,886.8,1.7,103.9,0.0,"[68735,0,0,1,43612,270813]",pos290-0-buildingData-200
9,1930.6,206.6,886.8,-3.4,131.3,0.0,"[70409,0,0,0,101996,210756]",pos290-1-buildingData-200
0,103.8,52.5,865.8,2.3,52.7,0.0,"[0,0,0,0,1510,381651]",pos545-0-buildingData-20
1,103.8,52.5,865.8,-0.7,-174.8,0.0,"[130,0,0,0,0,383031]",pos545-1-buildingData-20
2,103.8,92.5,865.8,-0.6,-146.6,0.0,"[15414,0,0,0,14332,353415]",pos545-0-buildingData-60
3,103.8,92.5,865.8,3.3,-118.2,0.0,"[37495,0,0,0,18113,327553]",pos545-1-buildingData-60
4,103.8,132.5,865.8,-3.4,-18.0,-0.0,"[35851,0,0,0,45698,301612]",pos545-0-buildingData-100
5,103.8,132.5,865.8,1.3,-35.1,0.0,"[6885,0,0,0,1792,374484]",pos545-1-buildingData-100
6,103.8,172.5,865.8,1.9,24.2,0.0,"[4802,0,0,0,2581,375778]",pos545-0-buildingData-140
7,103.8,172.5,865.8,-0.7,-26.6,0.0,"[18321,0,0,0,20697,344143]",pos545-1-buildingData-140
8,103.8,232.5,865.8,-2.3,-64.4,0.0,"[14191,0,0,0,11008,357962]",pos545-0-buildingData-200
9,103.8,232.5,865.8,-2.5,65.5,0.0,"[0,0,0,0,0,383161]",pos545-1-buildingData-200
0,2656.5,10.0,1835.7,3.5,173.3,0.0,"[29312,0,0,0,11679,342170]",pos1967-0-buildingData-20
1,2656.5,10.0,1835.7,-0.2,-43.2,0.0,"[6365,0,0,0,0,376796]",pos1967-1-buildingData-20
2,2656.5,49.3,1835.7,0.8,18.3,-0.0,"[30550,0,0,0,11514,341097]",pos1967-0-buildingData-60
3,2656.5,49.3,1835.7,-1.1,138.8,0.0,"[42390,0,0,0,0,340771]",pos1967-1-buildingData-60
4,2656.5,89.3,1835.7,0.8,-30.8,0.0,"[2975,0,0,0,0,380186]",pos1967-0-buildingData-100
5,2656.5,89.3,1835.7,-0.8,-159.1,0.0,"[0,0,0,0,0,383161]",pos1967-1-buildingData-100
6,2656.5,129.3,1835.7,-4.8,105.0,-0.0,"[53003,0,0,0,35766,294392]",pos1967-0-buildingData-140
7,2656.5,129.3,1835.7,-2.6,179.1,0.0,"[9576,0,0,0,0,373585]",pos1967-1-buildingData-140
8,2656.5,189.3,1835.7,-2.1,-158.3,0.0,"[0,0,0,0,0,383161]",pos1967-0-buildingData-200
9,2656.5,189.3,1835.7,-3.8,-73.8,-0.0,"[0,0,0,0,0,383161]",pos1967-1-buildingData-200
0,78.0,48.7,895.9,-0.4,-116.4,0.0,"[14054,0,0,0,10316,358791]",pos434-0-buildingData-20
1,78.0,48.7,895.9,4.1,125.4,0.0,"[0,0,0,0,0,383161]",pos434-1-buildingData-20
2,78.0,88.7,895.9,2.7,-157.3,0.0,"[5859,0,0,0,8639,368663]",pos434-0-buildingData-60
3,78.0,88.7,895.9,-0.4,-167.0,-0.0,"[2297,0,0,0,919,379945]",pos434-1-buildingData-60
4,78.0,128.7,895.9,2.0,-2.2,-0.0,"[62325,0,0,0,46081,274755]",pos434-0-buildingData-100
5,78.0,128.7,895.9,4.8,-143.1,-0.0,"[20390,0,0,0,17063,345708]",pos434-1-buildingData-100
