x,y,z,xh,yh,zh,image_name,f_xyz,predictions
21,839.0699771789552,114.57866758504434,1469.766742736816,13.228551173739499,84.33799684672913,-13.169903900414468,,,"[0.8449966311454773, 0.7231473326683044, 0.9229363799095154, 0.9535375833511353]"
22,839.0699771789552,114.57866758504434,1469.766742736816,-179.47475839761753,35.81137024203256,179.6258537203982,,,"[0.9212759733200073, 0.29228949546813965, 0.7527018785476685, 0.9321444630622864]"
23,839.0699771789552,114.57866758504434,1469.766742736816,1.2829711530817163,61.45723642306582,-1.125890428857736,,,"[0.7391528487205505, 0.8568205237388611, 0.9646934270858765, 0.9245216250419617]"
24,834.4026767245134,63.72338146675145,1485.3244109182888,24.14880903858936,78.00291950947114,-23.65356428018875,,,"[0.9149034023284912, 0.4444812834262848, 0.8702117800712585, 0.9347222447395325]"
25,834.4026767245134,63.72338146675145,1485.3244109182888,35.42805804612451,69.19680544092334,-33.40907625689853,,,"[0.829383373260498, 0.3918936252593994, 0.8079203963279724, 0.9753689169883728]"
26,834.4026767245134,63.72338146675145,1485.3244109182888,7.552688878854,83.75788173989474,-7.427279344219313,,,"[0.9731005430221558, 0.4204047918319702, 0.906792938709259, 0.8132292032241821]"
27,834.4026767245134,63.72338146675145,1485.3244109182888,-175.97793021529336,71.17542847769822,176.12942108191464,,,"[0.9175571203231812, 0.31241604685783386, 0.8369417786598206, 0.9224119782447815]"
28,834.4026767245134,63.72338146675145,1485.3244109182888,-0.0011296374385949548,86.49860136901597,-0.0004687867314316918,,,"[0.9864258170127869, 0.4196901023387909, 0.8821659088134766, 0.7277068495750427]"
29,834.4026767245134,63.72338146675145,1485.3244109182888,165.07902779429656,65.87462777892422,-166.3185485267629,,,"[0.993665874004364, 0.0, 0.5922755002975464, 0.6754570007324219]"
30,832.7701578430639,91.87520677380743,1490.7661405231202,-179.99924542683857,65.07388439186516,-0.0007598590589736887,,,"[0.9960927367210388, 0.19242091476917267, 0.6865500211715698, 0.5854686498641968]"
31,832.7701578430639,91.87520677380743,1490.7661405231202,66.62467349365131,69.1076512386234,-77.30198215745558,,,"[0.7068405747413635, 0.2653021514415741, 0.619986355304718, 0.9958431720733643]"
32,832.7701578430639,91.87520677380743,1490.7661405231202,5.2326460731990245,86.14347555249051,-5.220762282753256,,,"[0.9419320225715637, 0.6428747177124023, 0.9106236696243286, 0.9019587635993958]"
33,832.7701578430639,91.87520677380743,1490.7661405231202,-0.0005178809152255326,63.822482641874004,-0.00033975590883983386,,,"[0.8430799841880798, 0.7783454656600952, 0.9669340252876282, 0.9129188656806946]"
34,832.7701578430639,91.87520677380743,1490.7661405231202,-178.51565833761654,86.43070849177279,178.51708501601422,,,"[0.907469630241394, 0.5082570314407349, 0.9002983570098877, 0.9204166531562805]"
35,832.7701578430639,91.87520677380743,1490.7661405231202,-0.8886024827650503,56.27330808026522,0.7252925511604065,,,"[0.8506112694740295, 0.7823176383972168, 0.9740845561027527, 0.9111049771308899]"
36,835.5878063413302,120.67787545514919,1481.373978862233,162.71282817273394,65.83538035912504,-164.15915289497596,,,"[0.7520076632499695, 0.315958708524704, 0.6673089861869812, 0.9900522828102112]"
37,835.5878063413302,120.67787545514919,1481.373978862233,171.0014554131891,81.82718736092508,-171.08276344607776,,,"[0.9101967215538025, 0.31385529041290283, 0.7026489973068237, 0.9379962086677551]"
38,835.5878063413302,120.67787545514919,1481.373978862233,-178.9509120304079,65.50603040903374,179.04500567107095,,,"[0.8423840403556824, 0.49189457297325134, 0.8794402480125427, 0.9428321123123169]"
39,835.5878063413302,120.67787545514919,1481.373978862233,135.21018659699416,82.81657707524526,-135.43359068333086,,,"[0.647493302822113, 0.5356254577636719, 0.7184646725654602, 0.9956106543540955]"
40,835.5878063413302,120.67787545514919,1481.373978862233,4.540330768455979,47.74733161193414,-3.0895903606469144,,,"[0.685408353805542, 0.8210729956626892, 0.9463199973106384, 0.9539713859558105]"
41,835.5878063413302,120.67787545514919,1481.373978862233,17.738479690600602,83.33788242922847,-17.617011481970053,,,"[0.7700519561767578, 0.7378566861152649, 0.9174975156784058, 0.9640065431594849]"
42,840.3668218112914,146.07735120253017,1465.4439272956952,9.227707050594322,27.849131091636522,-5.0437261468196795,,,"[0.6579474210739136, 0.7215822339057922, 0.8527990579605103, 0.9899462461471558]"
43,840.3668218112914,146.07735120253017,1465.4439272956952,-0.008802896608040057,85.85379466195944,0.008883928204036412,,,"[0.8196777701377869, 0.8275498747825623, 0.9341398477554321, 0.9412840604782104]"
44,840.3668218112914,146.07735120253017,1465.4439272956952,5.514098379967547,43.682090423683626,-3.8882342163178505,,,"[0.678460419178009, 0.8110814094543457, 0.9013136029243469, 0.9772588014602661]"
45,840.3668218112914,146.07735120253017,1465.4439272956952,163.91487002344138,63.184720615198756,-165.56620659003514,,,"[0.6685949563980103, 0.3625183403491974, 0.6349427700042725, 0.9965253472328186]"
46,840.3668218112914,146.07735120253017,1465.4439272956952,15.39304977908223,62.151316382172126,-13.399170177346988,,,"[0.69063800573349, 0.7604255676269531, 0.8732175230979919, 0.9889322519302368]"
47,840.3668218112914,146.07735120253017,1465.4439272956952,-7.315944823018285,-46.85322072919787,-5.279755160248655,,,"[0.8589633107185364, 0.8121703863143921, 0.9145267605781555, 0.9323427677154541]"
48,841.9030242269201,160.52249344681383,1460.323252576933,-4.325428599031038,83.80148385325501,4.30274287503065,,,"[0.7811333537101746, 0.8608763217926025, 0.9517427086830139, 0.9359022974967957]"
49,841.9030242269201,160.52249344681383,1460.323252576933,-156.9644370024927,-33.90608710749139,-169.42383474168233,,,"[0.7316398620605469, 0.9686760902404785, 0.9572066068649292, 0.8745665550231934]"
50,841.9030242269201,160.52249344681383,1460.323252576933,179.39490035777504,64.39884407284272,-179.45162495703963,,,"[0.7470899224281311, 0.4054216146469116, 0.7160530090332031, 0.9891873002052307]"
51,841.9030242269201,160.52249344681383,1460.323252576933,-179.84388446248062,29.1278858428884,0.01619918947378096,,,"[0.9510918259620667, 0.24374406039714813, 0.6768779158592224, 0.8922408223152161]"
52,841.9030242269201,160.52249344681383,1460.323252576933,0.916771528939746,-62.59411621921725,0.9133388405698024,,,"[0.7390050292015076, 0.7885887622833252, 0.9168999195098877, 0.9601749777793884]"
53,841.9030242269201,160.52249344681383,1460.323252576933,-1.2138619714341137,75.88943925462058,1.1774323199106442,,,"[0.7453780174255371, 0.8664641380310059, 0.959579586982727, 0.9402822256088257]"
54,846.1645020201007,64.55036714315314,1446.1183265996642,5.5885117206203825,65.90603054721744,-5.192348074046918,,,"[0.9083264470100403, 0.5748332142829895, 0.9356920719146729, 0.9256548881530762]"
55,846.1645020201007,64.55036714315314,1446.1183265996642,0.7765724957214699,76.63531810708307,-0.7209687965189167,,,"[0.9617522358894348, 0.5175011157989502, 0.9202709197998047, 0.8672085404396057]"
56,846.1645020201007,64.55036714315314,1446.1183265996642,-0.0031884936737484743,85.41990245006394,0.0044212576561008105,,,"[0.9865961670875549, 0.4295261800289154, 0.8892354965209961, 0.7212545871734619]"
57,846.1645020201007,64.55036714315314,1446.1183265996642,164.27667757683565,63.121633382321086,-165.91034350911318,,,"[0.9929088354110718, 0.0, 0.5742447376251221, 0.6680212020874023]"
58,846.1645020201007,64.55036714315314,1446.1183265996642,176.27247014311374,68.96133090523743,-176.5086834732745,,,"[0.9984914660453796, 0.03579937294125557, 0.6043696403503418, 0.4331884980201721]"
59,846.1645020201007,64.55036714315314,1446.1183265996642,155.07298227122394,68.76730249310503,-156.5794959846509,,,"[0.987500786781311, 0.0, 0.5648110508918762, 0.7598699331283569]"
60,842.5758354320989,48.43726969835726,1458.0805485596704,165.0769168357632,65.82611177327111,-166.3270502706196,,,"[0.9991245269775391, 0.0, 0.6032844185829163, 0.36521270871162415]"
61,842.5758354320989,48.43726969835726,1458.0805485596704,162.62142050234772,64.56471684833417,-164.23482015701123,,,"[0.9991138577461243, 0.0, 0.582420825958252, 0.3858720362186432]"
62,842.5758354320989,48.43726969835726,1458.0805485596704,-179.9226688955087,64.56914335549988,179.93333969734138,,,"[0.9175587296485901, 0.2397640198469162, 0.865403413772583, 0.9148812890052795]"
63,842.5758354320989,48.43726969835726,1458.0805485596704,1.0893322437088262,-71.52433734605235,0.8248301469925963,,,"[0.9958204627037048, 0.15831907093524933, 0.8088198304176331, 0.4695175290107727]"
64,842.5758354320989,48.43726969835726,1458.0805485596704,-0.993679694843449,58.29640628408333,0.8907636750445338,,,"[0.957166314125061, 0.4629446864128113, 0.9473534226417542, 0.8341598510742188]"
65,842.5758354320989,48.43726969835726,1458.0805485596704,-174.85291648596356,85.0385276782757,174.87598227234557,,,"[0.9182319641113281, 0.2840316593647003, 0.8954288363456726, 0.9073030352592468]"
66,850.5565850119028,122.86234833179842,1431.4780499603241,127.34357762661087,-70.88401146279672,127.94245872838476,,,"[0.4095599353313446, 0.39617374539375305, 0.5003957152366638, 0.9997535347938538]"
67,850.5565850119028,122.86234833179842,1431.4780499603241,176.97394912369342,65.59684184211532,-177.26013879566372,,,"[0.8804947137832642, 0.20661452412605286, 0.6432709097862244, 0.9602612257003784]"
68,850.5565850119028,122.86234833179842,1431.4780499603241,0.1449991543860587,84.34676659764243,-0.14364150335486153,,,"[0.8921116590499878, 0.7115048766136169, 0.9184631109237671, 0.9345330595970154]"
69,850.5565850119028,122.86234833179842,1431.4780499603241,162.44160253174266,-33.82731677362726,171.44414749447904,,,"[0.5552321672439575, 0.574206531047821, 0.7121293544769287, 0.9984120726585388]"
70,850.5565850119028,122.86234833179842,1431.4780499603241,-0.0009003864933845307,64.15994564408457,-179.99871699569164,,,"[0.6776105761528015, 0.9237747192382812, 0.9902774691581726, 0.9189101457595825]"
71,850.5565850119028,122.86234833179842,1431.4780499603241,-9.323918435603513,86.36651379197932,9.29420178008712,,,"[0.9058575630187988, 0.739530622959137, 0.911983847618103, 0.9204691648483276]"
72,836.1335674919455,166.49830659936242,1479.5547750268483,52.7135374812152,-80.37533828114,52.54255216768985,,,"[0.48882585763931274, 0.4575865864753723, 0.6352951526641846, 0.9993098378181458]"
73,836.1335674919455,166.49830659936242,1479.5547750268483,-0.001388356297354676,82.41785075734909,-0.0005344537861446952,,,"[0.7663188576698303, 0.8335633277893066, 0.9567464590072632, 0.9474276304244995]"
74,836.1335674919455,166.49830659936242,1479.5547750268483,-1.2142672255270996,59.41885273242316,1.084003560278779,,,"[0.7041637301445007, 0.8447304368019104, 0.9599131345748901, 0.9523795247077942]"
75,836.1335674919455,166.49830659936242,1479.5547750268483,139.04672438182988,81.22735624898434,-139.38201393683218,,,"[0.5502381324768066, 0.4713182747364044, 0.6279770135879517, 0.999047040939331]"
76,836.1335674919455,166.49830659936242,1479.5547750268483,-4.213495999976774,86.73462981090196,4.203454271894715,,,"[0.7979751229286194, 0.8411754369735718, 0.945963978767395, 0.9384416937828064]"
77,836.1335674919455,166.49830659936242,1479.5547750268483,-0.4473460696627037,72.8766679239588,0.44260905896330766,,,"[0.7252821922302246, 0.8413140177726746, 0.9587202072143555, 0.9514504671096802]"
78,856.3435230917283,46.89056505448145,1412.1882563609054,33.14326719114583,83.05250125702489,-32.949345275643,,,"[0.9928022027015686, 0.14487464725971222, 0.8219425678253174, 0.63355952501297]"
79,856.3435230917283,46.89056505448145,1412.1882563609054,23.309079739297797,84.19412591121606,-23.20117506057704,,,"[0.9910224080085754, 0.27080389857292175, 0.8676875233650208, 0.6339408159255981]"
80,856.3435230917283,46.89056505448145,1412.1882563609054,-0.4583366664163965,49.01309143315417,0.18037902819632523,,,"[0.9842730164527893, 0.3681527376174927, 0.8971074223518372, 0.7134722471237183]"
81,856.3435230917283,46.89056505448145,1412.1882563609054,27.32214409117319,84.76455287784535,-27.22911045725987,,,"[0.9939032196998596, 0.22120094299316406, 0.8378543257713318, 0.5964629650115967]"
82,856.3435230917283,46.89056505448145,1412.1882563609054,143.63659101263485,82.5506071755889,-143.90473484527396,,,"[0.9963157176971436, 0.0, 0.6628891825675964, 0.5541239380836487]"
83,856.3435230917283,46.89056505448145,1412.1882563609054,-179.69964674736238,65.8395469514729,179.71490518690442,,,"[0.9269812107086182, 0.247515007853508, 0.8730143308639526, 0.9041803479194641]"
84,830.8216277959377,145.8704766980601,1497.2612406802075,165.59485158426375,63.014739620542194,-167.10618066754088,,,"[0.6826302409172058, 0.3582317531108856, 0.6452938318252563, 0.9955257773399353]"
85,830.8216277959377,145.8704766980601,1497.2612406802075,38.85121937185687,86.21448751792614,-38.7936224321386,,,"[0.6900603771209717, 0.6096839308738708, 0.7442590594291687, 0.9948395490646362]"
86,830.8216277959377,145.8704766980601,1497.2612406802075,3.376800516492604,83.64470272366805,-3.3650874981138035,,,"[0.7942830324172974, 0.8319312930107117, 0.9421529173851013, 0.9436489939689636]"
87,830.8216277959377,145.8704766980601,1497.2612406802075,178.2344704256759,64.13171248989663,-178.41586565250108,,,"[0.7745988368988037, 0.3898717164993286, 0.7086783647537231, 0.9833807349205017]"
88,830.8216277959377,145.8704766980601,1497.2612406802075,174.1364357374455,84.46987666621686,-174.16759366710502,,,"[0.8270061612129211, 0.5005486011505127, 0.7763693928718567, 0.9716493487358093]"
89,830.8216277959377,145.8704766980601,1497.2612406802075,-0.14449208876680875,87.62701545359701,0.14859249776671346,,,"[0.8191256523132324, 0.8193224668502808, 0.9351791143417358, 0.9353122115135193]"
90,850.114025305352,148.02123399854878,1432.9532489821597,166.65506421466057,62.20107920005305,-168.15892973984765,,,"[0.7166354656219482, 0.35204949975013733, 0.6127750873565674, 0.9951254725456238]"
91,850.114025305352,148.02123399854878,1432.9532489821597,167.73128288937835,56.391966727263735,-169.67961120817623,,,"[0.6913254857063293, 0.34011566638946533, 0.5781346559524536, 0.9962853193283081]"
92,850.114025305352,148.02123399854878,1432.9532489821597,149.49803934653048,74.30779368816522,-150.5883264527779,,,"[0.639832079410553, 0.484205961227417, 0.6121739149093628, 0.9981100559234619]"
93,850.114025305352,148.02123399854878,1432.9532489821597,-0.0033678028414536945,84.4916266102853,0.0017871550012042992,,,"[0.8221607804298401, 0.8263009190559387, 0.9356609582901001, 0.9441787004470825]"
94,850.114025305352,148.02123399854878,1432.9532489821597,162.03404819922622,63.77266953646214,-163.77300907085004,,,"[0.6658196449279785, 0.3495752513408661, 0.6025472283363342, 0.9968327879905701]"
95,850.114025305352,148.02123399854878,1432.9532489821597,25.22465065780067,70.75785818938128,-24.109924445135864,,,"[0.6773075461387634, 0.726513147354126, 0.812401533126831, 0.9946096539497375]"
96,842.5191440710138,112.38701303799563,1458.2695197632872,165.24826673556282,65.24353464169084,-166.54709133581173,,,"[0.8305641412734985, 0.2561541199684143, 0.664664626121521, 0.9816010594367981]"
97,842.5191440710138,112.38701303799563,1458.2695197632872,-177.4658618592083,83.21921642354324,177.49111312953724,,,"[0.8853560090065002, 0.5524026155471802, 0.8909943103790283, 0.9332576394081116]"
98,842.5191440710138,112.38701303799563,1458.2695197632872,-178.38317713083498,85.26852142782272,178.38710338375483,,,"[0.8786120414733887, 0.563197135925293, 0.9042927622795105, 0.9350084066390991]"
99,842.5191440710138,112.38701303799563,1458.2695197632872,-2.7461050283933046,86.51871653376479,2.742600512881703,,,"[0.929334282875061, 0.7081558704376221, 0.9226310849189758, 0.9093430042266846]"
100,842.5191440710138,112.38701303799563,1458.2695197632872,169.51075299115138,-13.142019766913842,177.9301155037917,,,"[0.6542485356330872, 0.576316237449646, 0.8179376125335693, 0.9925321936607361]"
101,842.5191440710138,112.38701303799563,1458.2695197632872,1.4710668836491614,85.68768636242655,-1.4615701857480872,,,"[0.9195640683174133, 0.6976953744888306, 0.910017728805542, 0.9264135956764221]"
102,846.7606948533726,182.21830301129015,1444.1310171554248,34.9131753271635,85.22585660813625,-34.81992079256349,,,"[0.6465619802474976, 0.6262174248695374, 0.7195322513580322, 0.9976986050605774]"
103,846.7606948533726,182.21830301129015,1444.1310171554248,11.509170066415932,-33.82684916710562,6.519230462720312,,,"[0.5726014375686646, 0.6676598787307739, 0.763427734375, 0.9976935386657715]"
104,846.7606948533726,182.21830301129015,1444.1310171554248,16.146683785973302,75.50171928501774,-15.631186585645981,,,"[0.6991268992424011, 0.7685370445251465, 0.8768153190612793, 0.9900839328765869]"
105,846.7606948533726,182.21830301129015,1444.1310171554248,177.6599540245196,60.63772215897597,-177.97941729807357,,,"[0.7084880471229553, 0.39077815413475037, 0.6474499106407166, 0.9961165189743042]"
106,846.7606948533726,182.21830301129015,1444.1310171554248,176.2193589916024,79.77662058748903,-176.30960628895994,,,"[0.7731560468673706, 0.521720826625824, 0.7243591547012329, 0.9912453293800354]"
107,846.7606948533726,182.21830301129015,1444.1310171554248,177.72448931014037,62.69822707830387,-177.96222277457164,,,"[0.7052000164985657, 0.3861144483089447, 0.6606966257095337, 0.9959511756896973]"
108,834.211608157857,141.65416271354894,1485.9613061404766,-174.6147479653093,84.02074689287983,174.64162825993242,,,"[0.8567768931388855, 0.5488755702972412, 0.8767266869544983, 0.9376561641693115]"
109,834.211608157857,141.65416271354894,1485.9613061404766,153.3033389165736,75.9170003247513,-153.80419134688552,,,"[0.6817516684532166, 0.5016350150108337, 0.6707869172096252, 0.9960327744483948]"
110,834.211608157857,141.65416271354894,1485.9613061404766,-0.0009534213579911466,65.83516957356049,-0.0003290373989273121,,,"[0.7316790819168091, 0.8659193515777588, 0.9530727863311768, 0.9377574324607849]"
111,834.211608157857,141.65416271354894,1485.9613061404766,143.70205238810672,71.69896741258856,-144.80116412452324,,,"[0.5523108839988708, 0.4109239876270294, 0.5813254714012146, 0.9988119602203369]"
112,834.211608157857,141.65416271354894,1485.9613061404766,178.17359250374585,64.20512705393396,-178.3538482561652,,,"[0.794609010219574, 0.3567390441894531, 0.7034737467765808, 0.9792274832725525]"
113,834.211608157857,141.65416271354894,1485.9613061404766,0.6651832296164255,-54.04609112121185,0.4176974197312342,,,"[0.7939586639404297, 0.7469582557678223, 0.8864259123802185, 0.9521440267562866]"
114,835.9430446725464,45.78597564771988,1480.189851091512,32.115366174108026,83.99601207054826,-31.96825879551297,,,"[0.98909592628479, 0.14487464725971222, 0.8292924165725708, 0.6922264695167542]"
115,835.9430446725464,45.78597564771988,1480.189851091512,68.25312841789749,82.03963214036091,-68.0592636790841,,,"[0.9350005984306335, 0.07967211306095123, 0.7699683308601379, 0.919430136680603]"
116,835.9430446725464,45.78597564771988,1480.189851091512,165.6789915647714,64.36012632910227,-167.04437781682924,,,"[0.9989086985588074, 0.0, 0.6223607063293457, 0.38230305910110474]"
117,835.9430446725464,45.78597564771988,1480.189851091512,163.9798152410264,62.69123827867131,-165.68964428803164,,,"[0.9986291527748108, 0.0, 0.5963889956474304, 0.45718926191329956]"
118,835.9430446725464,45.78597564771988,1480.189851091512,178.4949739563733,63.926372082325216,-178.6438001131578,,,"[0.9990779161453247, 0.0, 0.6713268756866455, 0.3232662081718445]"
119,835.9430446725464,45.78597564771988,1480.189851091512,166.04748477063723,63.34675815765177,-167.48169100447873,,,"[0.9989221692085266, 0.0, 0.6155561804771423, 0.391980916261673]"
120,854.0223370602661,117.66426682715634,1419.9255431324464,130.74511781038575,82.23627565508092,-131.00644769989032,,,"[0.6488538384437561, 0.5175306797027588, 0.69815993309021, 0.9967444539070129]"
121,854.0223370602661,117.66426682715634,1419.9255431324464,40.92671163489178,84.60161042590806,-40.80277332570394,,,"[0.7809509634971619, 0.5733222365379333, 0.8132553696632385, 0.9878169894218445]"
122,854.0223370602661,117.66426682715634,1419.9255431324464,-0.0011419591679668883,85.2923234422117,-0.0001584004074004497,,,"[0.911479651927948, 0.7094534039497375, 0.9137405157089233, 0.922583818435669]"
123,854.0223370602661,117.66426682715634,1419.9255431324464,125.38700293305341,82.87631715331972,-125.59347497030451,,,"[0.6345251798629761, 0.5068979859352112, 0.6895545721054077, 0.9970512986183167]"
124,854.0223370602661,117.66426682715634,1419.9255431324464,114.27786500853387,83.21746538638308,-114.4245721517956,,,"[0.6366862654685974, 0.4977031648159027, 0.6753511428833008, 0.9976999759674072]"
125,854.0223370602661,117.66426682715634,1419.9255431324464,131.57594659555488,79.89383323721718,-132.02211260489304,,,"[0.650957465171814, 0.4948897957801819, 0.6624161601066589, 0.997220516204834]"
126,859.0478472715819,173.89767091464,1403.1738424280602,-0.09543227690733891,31.1860249461169,0.2372002521482438,,,"[0.6672324538230896, 0.8105843663215637, 0.9020505547523499, 0.9790360927581787]"
127,859.0478472715819,173.89767091464,1403.1738424280602,175.92872753848795,86.23723838156832,-175.93339232934844,,,"[0.8222686052322388, 0.5389915108680725, 0.7492904663085938, 0.9799014925956726]"
128,859.0478472715819,173.89767091464,1403.1738424280602,3.7142631663734873,21.994520056868712,-1.2029068777056064,,,"[0.652443528175354, 0.7692430019378662, 0.856961727142334, 0.9910696148872375]"
129,859.0478472715819,173.89767091464,1403.1738424280602,-3.395475394844944,-20.135214660617784,-0.9554920502212679,,,"[0.6948273181915283, 0.8786972761154175, 0.9061231017112732, 0.9723882675170898]"
130,859.0478472715819,173.89767091464,1403.1738424280602,20.04792497617498,72.87608634112509,-19.171981982191625,,,"[0.6689479947090149, 0.7543306350708008, 0.827467143535614, 0.9941931962966919]"
131,859.0478472715819,173.89767091464,1403.1738424280602,174.49909254792203,81.81060093767158,-174.55333674948383,,,"[0.7982175946235657, 0.5050731301307678, 0.7508898973464966, 0.9843696355819702]"
132,839.4027253447773,169.55993550560092,1468.6575821840756,161.4088472827944,84.36171186449585,-161.48855933654102,,,"[0.7170579433441162, 0.5419021844863892, 0.7321768999099731, 0.9938524961471558]"
133,839.4027253447773,169.55993550560092,1468.6575821840756,136.6571988422657,82.47934213709298,-136.9045394226879,,,"[0.537760317325592, 0.4723204970359802, 0.6045615077018738, 0.9991620182991028]"
134,839.4027253447773,169.55993550560092,1468.6575821840756,137.86424892358318,80.89486641119521,-138.23182762891977,,,"[0.5332924723625183, 0.4535999894142151, 0.6135504245758057, 0.9992127418518066]"
135,839.4027253447773,169.55993550560092,1468.6575821840756,-179.15474823278925,68.15667325785842,179.2151316152139,,,"[0.8234639763832092, 0.5314515829086304, 0.8761285543441772, 0.9660776853561401]"
136,839.4027253447773,169.55993550560092,1468.6575821840756,19.171323733394203,76.80283791235688,-18.647924824380546,,,"[0.703593909740448, 0.7609714865684509, 0.8814342617988586, 0.9895380139350891]"
137,839.4027253447773,169.55993550560092,1468.6575821840756,37.518253184607495,84.65378060542113,-37.39338658667198,,,"[0.6397454142570496, 0.597662627696991, 0.7324145436286926, 0.997527003288269]"
138,850.7696784700794,142.37312956687168,1430.7677384330686,110.49306338517809,23.588076543991914,-139.91950903667464,,,"[0.22965264320373535, 0.06067103520035744, 0.13982799649238586, 0.9999783039093018]"
139,850.7696784700794,142.37312956687168,1430.7677384330686,5.751527782427795,32.68835151085563,-2.9709278475697505,,,"[0.6959494948387146, 0.7842326760292053, 0.9001020789146423, 0.9791142344474792]"
140,850.7696784700794,142.37312956687168,1430.7677384330686,156.93837651251675,84.16532154134289,-157.03232690851547,,,"[0.7964194416999817, 0.48710623383522034, 0.7295385599136353, 0.9863651394844055]"
141,850.7696784700794,142.37312956687168,1430.7677384330686,130.01610376609653,80.45980055543885,-130.41480999817998,,,"[0.5618606209754944, 0.4906632900238037, 0.6132822036743164, 0.9989096522331238]"
142,850.7696784700794,142.37312956687168,1430.7677384330686,-174.37372194027458,7.478239611612074,177.59326721993554,,,"[0.9165884256362915, 0.3356153964996338, 0.7552571296691895, 0.9134832620620728]"
143,850.7696784700794,142.37312956687168,1430.7677384330686,179.1270463353407,62.5385349872522,-179.23318501098018,,,"[0.8240371942520142, 0.310199111700058, 0.6724212765693665, 0.9767270684242249]"
